x	y	key	PANEL	group
15.732888482839	-17.2929674567703	5 4	6	6
15.759470488587	-17.2926525414491	5 4	6	6
15.7860524943351	-17.2923269571175	5 4	6	6
15.8126345000832	-17.2919907396762	5 4	6	6
15.8392165058313	-17.291643924845	5 4	6	6
15.8657985115794	-17.2912865481641	5 4	6	6
15.8923805173275	-17.2909186449952	5 4	6	6
15.9189625230755	-17.2905402505225	5 4	6	6
15.9455445288236	-17.2901513997543	5 4	6	6
15.9721265345717	-17.2897521275239	5 4	6	6
15.9987085403198	-17.2893424684909	5 4	6	6
16.0252905460679	-17.2889224571421	5 4	6	6
16.051872551816	-17.2884921277931	5 4	6	6
16.078454557564	-17.2880515145888	5 4	6	6
16.1050365633121	-17.2876006515053	5 4	6	6
16.1316185690602	-17.2871395723502	5 4	6	6
16.1316185690602	-17.2871395723502	5 4	6	6
16.1706931289687	-17.2871395723502	5 4	6	6
16.2097676888772	-17.2871395723502	5 4	6	6
16.2488422487856	-17.2871395723502	5 4	6	6
16.2879168086941	-17.2871395723502	5 4	6	6
16.3269913686026	-17.2871395723502	5 4	6	6
16.3660659285111	-17.2871395723502	5 4	6	6
16.4051404884196	-17.2871395723502	5 4	6	6
16.4442150483281	-17.2871395723502	5 4	6	6
16.4832896082365	-17.2871395723502	5 4	6	6
16.522364168145	-17.2871395723502	5 4	6	6
16.5614387280535	-17.2871395723502	5 4	6	6
16.600513287962	-17.2871395723502	5 4	6	6
16.6395878478705	-17.2871395723502	5 4	6	6
16.678662407779	-17.2871395723502	5 4	6	6
16.7177369676874	-17.2871395723502	5 4	6	6
16.7568115275959	-17.2871395723502	5 4	6	6
16.7958860875044	-17.2871395723502	5 4	6	6
16.8349606474129	-17.2871395723502	5 4	6	6
16.8740352073214	-17.2871395723502	5 4	6	6
16.9131097672299	-17.2871395723502	5 4	6	6
16.9521843271383	-17.2871395723502	5 4	6	6
16.9912588870468	-17.2871395723502	5 4	6	6
17.0303334469553	-17.2871395723502	5 4	6	6
17.0694080068638	-17.2871395723502	5 4	6	6
17.1084825667723	-17.2871395723502	5 4	6	6
17.1475571266808	-17.2871395723502	5 4	6	6
17.1866316865892	-17.2871395723502	5 4	6	6
17.2257062464977	-17.2871395723502	5 4	6	6
17.2647808064062	-17.2871395723502	5 4	6	6
17.3038553663147	-17.2871395723502	5 4	6	6
17.3429299262232	-17.2871395723502	5 4	6	6
17.3820044861317	-17.2871395723502	5 4	6	6
17.4210790460401	-17.2871395723502	5 4	6	6
17.4601536059486	-17.2871395723502	5 4	6	6
17.4992281658571	-17.2871395723502	5 4	6	6
17.5383027257656	-17.2871395723502	5 4	6	6
17.5773772856741	-17.2871395723502	5 4	6	6
17.6164518455825	-17.2871395723502	5 4	6	6
17.655526405491	-17.2871395723502	5 4	6	6
17.6946009653995	-17.2871395723502	5 4	6	6
17.733675525308	-17.2871395723502	5 4	6	6
17.7727500852165	-17.2871395723502	5 4	6	6
17.811824645125	-17.2871395723502	5 4	6	6
17.8508992050334	-17.2871395723502	5 4	6	6
17.8899737649419	-17.2871395723502	5 4	6	6
17.9290483248504	-17.2871395723502	5 4	6	6
17.9681228847589	-17.2871395723502	5 4	6	6
18.0071974446674	-17.2871395723502	5 4	6	6
18.0462720045759	-17.2871395723502	5 4	6	6
18.0853465644843	-17.2871395723502	5 4	6	6
18.1244211243928	-17.2871395723502	5 4	6	6
18.1634956843013	-17.2871395723502	5 4	6	6
18.2025702442098	-17.2871395723502	5 4	6	6
18.2416448041183	-17.2871395723502	5 4	6	6
18.2807193640268	-17.2871395723502	5 4	6	6
18.3197939239352	-17.2871395723502	5 4	6	6
18.3588684838437	-17.2871395723502	5 4	6	6
18.3979430437522	-17.2871395723502	5 4	6	6
18.4370176036607	-17.2871395723502	5 4	6	6
18.4760921635692	-17.2871395723502	5 4	6	6
18.5151667234777	-17.2871395723502	5 4	6	6
18.5542412833861	-17.2871395723502	5 4	6	6
18.5933158432946	-17.2871395723502	5 4	6	6
18.6323904032031	-17.2871395723502	5 4	6	6
18.6714649631116	-17.2871395723502	5 4	6	6
18.7105395230201	-17.2871395723502	5 4	6	6
18.7496140829286	-17.2871395723502	5 4	6	6
18.788688642837	-17.2871395723502	5 4	6	6
18.8277632027455	-17.2871395723502	5 4	6	6
18.866837762654	-17.2871395723502	5 4	6	6
18.9059123225625	-17.2871395723502	5 4	6	6
18.944986882471	-17.2871395723502	5 4	6	6
18.9840614423794	-17.2871395723502	5 4	6	6
19.0231360022879	-17.2871395723502	5 4	6	6
19.0622105621964	-17.2871395723502	5 4	6	6
19.1012851221049	-17.2871395723502	5 4	6	6
19.1403596820134	-17.2871395723502	5 4	6	6
19.1794342419219	-17.2871395723502	5 4	6	6
19.2185088018303	-17.2871395723502	5 4	6	6
19.2575833617388	-17.2871395723502	5 4	6	6
19.2966579216473	-17.2871395723502	5 4	6	6
19.3357324815558	-17.2871395723502	5 4	6	6
19.3748070414643	-17.2871395723502	5 4	6	6
19.4138816013728	-17.2871395723502	5 4	6	6
19.4529561612812	-17.2871395723502	5 4	6	6
19.4920307211897	-17.2871395723502	5 4	6	6
19.5311052810982	-17.2871395723502	5 4	6	6
19.5701798410067	-17.2871395723502	5 4	6	6
19.6092544009152	-17.2871395723502	5 4	6	6
19.6483289608237	-17.2871395723502	5 4	6	6
19.6874035207321	-17.2871395723502	5 4	6	6
19.7264780806406	-17.2871395723502	5 4	6	6
19.7655526405491	-17.2871395723502	5 4	6	6
19.8046272004576	-17.2871395723502	5 4	6	6
19.8437017603661	-17.2871395723502	5 4	6	6
19.8827763202746	-17.2871395723502	5 4	6	6
19.921850880183	-17.2871395723502	5 4	6	6
19.9609254400915	-17.2871395723502	5 4	6	6
20	-17.2871395723502	5 4	6	6
2	-16.1998376642088	6 4	6	9
2.11893439858371	-16.4071153428103	6 4	6	9
2.23786879716742	-16.6017711150728	6 4	6	9
2.35680319575113	-16.7851127936018	6 4	6	9
2.47573759433484	-16.9582549012429	6 4	6	9
2.59467199291855	-17.1221549793162	6 4	6	9
2.71360639150227	-17.2776417515554	6 4	6	9
2.83254079008598	-17.425437242163	6 4	6	9
2.95147518866969	-17.5661743415041	6 4	6	9
3.0704095872534	-17.7004108994921	6 4	6	9
3.18934398583711	-17.8286411391036	6 4	6	9
3.30827838442082	-17.9513049791814	6 4	6	9
3.42721278300453	-18.0687957098986	6 4	6	9
3.54614718158824	-18.1814663582942	6 4	6	9
3.66508158017195	-18.2896350033208	6 4	6	9
3.78401597875566	-18.393589241803	6 4	6	9
3.90295037733937	-18.4935899630552	6 4	6	9
4.02188477592308	-18.5898745567338	6 4	6	9
4.1408191745068	-18.6826596530766	6 4	6	9
4.25975357309051	-18.7721434750138	6 4	6	9
4.37868797167422	-18.8585078663073	6 4	6	9
4.49762237025793	-18.941920047833	6 4	6	9
4.61655676884164	-19.0225341445962	6 4	6	9
4.73549116742535	-19.1004925184806	6 4	6	9
4.85442556600906	-19.1759269356567	6 4	6	9
4.97335996459277	-19.2489595926667	6 4	6	9
5.09229436317648	-19.3197040212333	6 4	6	9
5.21122876176019	-19.3882658885961	6 4	6	9
5.3301631603439	-19.4547437075243	6 4	6	9
5.44909755892761	-19.5192294679695	6 4	6	9
5.56803195751133	-19.5818092005116	6 4	6	9
5.68696635609504	-19.6425634802509	6 4	6	9
5.80590075467875	-19.7015678785416	6 4	6	9
5.92483515326246	-19.7588933689164	6 4	6	9
6.04376955184617	-19.8146066926652	6 4	6	9
6.16270395042988	-19.8687706887855	6 4	6	9
6.28163834901359	-19.9214445923935	6 4	6	9
6.4005727475973	-19.9726843051438	6 4	6	9
6.51950714618101	-20.0225426407524	6 4	6	9
6.63844154476472	-20.0710695483224	6 4	6	9
6.75737594334843	-20.1183123158391	6 4	6	9
6.87631034193214	-20.1643157559099	6 4	6	9
6.99524474051585	-20.2091223755762	6 4	6	9
7.11417913909957	-20.2527725318101	6 4	6	9
7.23311353768328	-20.2953045741173	6 4	6	9
7.35204793626699	-20.3367549755117	6 4	6	9
7.4709823348507	-20.3771584529785	6 4	6	9
7.58991673343441	-20.4165480784236	6 4	6	9
7.70885113201812	-20.4549553809964	6 4	6	9
7.82778553060183	-20.4924104415792	6 4	6	9
7.94671992918554	-20.528941980151	6 4	6	9
8.06565432776925	-20.5645774366618	6 4	6	9
8.18458872635296	-20.5993430459871	6 4	6	9
8.30352312493667	-20.6332639074751	6 4	6	9
8.42245752352038	-20.6663640495478	6 4	6	9
8.54139192210409	-20.6986664897725	6 4	6	9
8.66032632068781	-20.7301932907801	6 4	6	9
8.77926071927152	-20.7609656123684	6 4	6	9
8.89819511785523	-20.7910037601006	6 4	6	9
9.01712951643894	-20.8203272306766	6 4	6	9
9.13606391502265	-20.8489547543315	6 4	6	9
9.25499831360636	-20.8769043344922	6 4	6	9
9.37393271219007	-20.9041932849018	6 4	6	9
9.49286711077378	-20.9308382644034	6 4	6	9
9.61180150935749	-20.9568553095587	6 4	6	9
9.7307359079412	-20.9822598652601	6 4	6	9
9.84967030652491	-21.0070668134842	6 4	6	9
9.96860470510862	-21.0312905003184	6 4	6	9
10.0875391036923	-21.054944761386	6 4	6	9
10.206473502276	-21.0780429457797	6 4	6	9
10.3254079008598	-21.1005979386102	6 4	6	9
10.4443422994435	-21.1226221822621	6 4	6	9
10.5632766980272	-21.1441276964471	6 4	6	9
10.6822110966109	-21.1651260971343	6 4	6	9
10.8011454951946	-21.1856286144326	6 4	6	9
10.9200798937783	-21.2056461094936	6 4	6	9
11.039014292362	-21.2251890904993	6 4	6	9
11.1579486909457	-21.2442677277926	6 4	6	9
11.2768830895294	-21.2628918682062	6 4	6	9
11.3958174881132	-21.2810710486397	6 4	6	9
11.5147518866969	-21.2988145089313	6 4	6	9
11.6336862852806	-21.3161312040688	6 4	6	9
11.7526206838643	-21.3330298157792	6 4	6	9
11.871555082448	-21.349518763535	6 4	6	9
11.9904894810317	-21.3656062150115	6 4	6	9
12.1094238796154	-21.3813000960288	6 4	6	9
12.2283582781991	-21.3966081000067	6 4	6	9
12.3472926767828	-21.4115376969633	6 4	6	9
12.4662270753666	-21.4260961420815	6 4	6	9
12.5851614739503	-21.4402904838688	6 4	6	9
12.704095872534	-21.4541275719336	6 4	6	9
12.8230302711177	-21.4676140643991	6 4	6	9
12.9419646697014	-21.4807564349749	6 4	6	9
13.0608990682851	-21.4935609797052	6 4	6	9
13.1798334668688	-21.5060338234107	6 4	6	9
13.2987678654525	-21.5181809258421	6 4	6	9
13.4177022640362	-21.5300080875588	6 4	6	9
13.53663666262	-21.5415209555482	6 4	6	9
13.6555710612037	-21.5527250285999	6 4	6	9
13.7745054597874	-21.5636256624462	6 4	6	9
13.7745054597874	-21.5636256624462	6 4	6	9
13.7983146831134	-21.5661910234082	6 4	6	9
13.8221239064393	-21.5687355424825	6 4	6	9
13.8459331297653	-21.5712592914093	6 4	6	9
13.8697423530913	-21.5737623415595	6 4	6	9
13.8935515764173	-21.5762447639363	6 4	6	9
13.9173607997433	-21.5787066291786	6 4	6	9
13.9411700230693	-21.5811480075626	6 4	6	9
13.9649792463953	-21.5835689690053	6 4	6	9
13.9887884697213	-21.5859695830659	6 4	6	9
14.0125976930473	-21.588349918949	6 4	6	9
14.0364069163732	-21.5907100455067	6 4	6	9
14.0602161396992	-21.593050031241	6 4	6	9
14.0840253630252	-21.5953699443061	6 4	6	9
14.1078345863512	-21.597669852511	6 4	6	9
14.1316438096772	-21.5999498233216	6 4	6	9
14.1554530330032	-21.6022099238631	6 4	6	9
14.1792622563292	-21.6044502209223	6 4	6	9
14.2030714796552	-21.6066707809497	6 4	6	9
14.2268807029811	-21.6088716700622	6 4	6	9
14.2506899263071	-21.6110529540446	6 4	6	9
14.2744991496331	-21.6132146983527	6 4	6	9
14.2983083729591	-21.6153569681147	6 4	6	9
14.3221175962851	-21.6174798281339	6 4	6	9
14.3459268196111	-21.6195833428907	6 4	6	9
14.3697360429371	-21.6216675765445	6 4	6	9
14.3935452662631	-21.6237325929362	6 4	6	9
14.4173544895891	-21.6257784555903	6 4	6	9
14.441163712915	-21.6278052277165	6 4	6	9
14.464972936241	-21.6298129722125	6 4	6	9
14.488782159567	-21.6318017516653	6 4	6	9
14.512591382893	-21.6337716283538	6 4	6	9
14.536400606219	-21.6357226642508	6 4	6	9
14.560209829545	-21.6376549210244	6 4	6	9
14.584019052871	-21.6395684600407	6 4	6	9
14.607828276197	-21.6414633423656	6 4	6	9
14.6316374995229	-21.6433396287664	6 4	6	9
14.6554467228489	-21.6451973797141	6 4	6	9
14.6792559461749	-21.6470366553852	6 4	6	9
14.7030651695009	-21.6488575156637	6 4	6	9
14.7268743928269	-21.6506600201429	6 4	6	9
14.7506836161529	-21.6524442281271	6 4	6	9
14.7744928394789	-21.6542101986339	6 4	6	9
14.7983020628049	-21.6559579903957	6 4	6	9
14.8221112861308	-21.6576876618616	6 4	6	9
14.8459205094568	-21.6593992711995	6 4	6	9
14.8697297327828	-21.6610928762974	6 4	6	9
14.8935389561088	-21.6627685347654	6 4	6	9
14.9173481794348	-21.6644263039379	6 4	6	9
14.9411574027608	-21.6660662408745	6 4	6	9
14.9649666260868	-21.6676884023627	6 4	6	9
14.9887758494128	-21.6692928449189	6 4	6	9
15.0125850727388	-21.6708796247905	6 4	6	9
15.0363942960647	-21.6724487979573	6 4	6	9
15.0602035193907	-21.6740004201337	6 4	6	9
15.0840127427167	-21.6755345467697	6 4	6	9
15.1078219660427	-21.6770512330534	6 4	6	9
15.1316311893687	-21.6785505339117	6 4	6	9
15.1554404126947	-21.6800325040127	6 4	6	9
15.1792496360207	-21.6814971977671	6 4	6	9
15.2030588593467	-21.6829446693295	6 4	6	9
15.2268680826726	-21.6843749726005	6 4	6	9
15.2506773059986	-21.685788161228	6 4	6	9
15.2744865293246	-21.6871842886088	6 4	6	9
