colour	x	y	group	key	showSelectedlegendcolour	PANEL
#000000	7.09090909090909	1.21446842923543	1	2 20	0	1
#000000	7.09090909090909	-4.66197223243824	1	2 20	0	1
#000000	7.09090909090909	-12.4972264480031	1	2 20	0	1
#000000	7.09090909090909	-14.9457433903671	1	2 20	0	1
#000000	7.09090909090909	-18.3736671096768	1	2 20	0	1
#000000	7.09090909090909	-14.7825089275429	1	2 20	0	1
#000000	7.27272727272727	1.32033318710074	1	2 20	0	1
#000000	7.27272727272727	-4.63206089852579	1	2 20	0	1
#000000	7.27272727272727	-12.5685863460278	1	2 20	0	1
#000000	7.27272727272727	-15.0487505483722	1	2 20	0	1
#000000	7.27272727272727	-18.5209804316544	1	2 20	0	1
#000000	7.27272727272727	-14.8834062682159	1	2 20	0	1
#000000	7.45454545454546	1.42807353114781	1	2 20	0	1
#000000	7.45454545454546	-4.59839839224984	1	2 20	0	1
#000000	7.45454545454546	-12.6336942901134	1	2 20	0	1
#000000	7.45454545454546	-15.1447242581957	1	2 20	0	1
#000000	7.45454545454546	-18.660166213511	1	2 20	0	1
#000000	7.45454545454546	-14.9773222603236	1	2 20	0	1
#000000	7.63636363636364	1.53759905822881	1	2 20	0	1
#000000	7.63636363636364	-4.56116551990602	1	2 20	0	1
#000000	7.63636363636364	-12.6928516240858	1	2 20	0	1
#000000	7.63636363636364	-15.234003531642	1	2 20	0	1
#000000	7.63636363636364	-18.7916162022206	1	2 20	0	1
#000000	7.63636363636364	-15.0645934044716	1	2 20	0	1
#000000	7.81818181818182	1.64882574781641	1	2 20	0	1
#000000	7.81818181818182	-4.52053032254901	1	2 20	0	1
#000000	7.81818181818182	-12.7463384163696	1	2 20	0	1
#000000	7.81818181818182	-15.3169034456885	1	2 20	0	1
#000000	7.81818181818182	-18.915694486735	1	2 20	0	1
#000000	7.81818181818182	-15.1455324437339	1	2 20	0	1
#000000	8	1.76167537496049	1	2 20	0	1
#000000	8	-4.47664925007901	1	2 20	0	1
#000000	8	-12.7944154167984	1	2 20	0	1
#000000	8	-15.3937173438982	1	2 20	0	1
#000000	8	-19.0327400418379	1	2 20	0	1
#000000	8	-15.2204305487582	1	2 20	0	1
#000000	8.18181818181818	1.8760749892225	1	2 20	0	1
#000000	8.18181818181818	-4.42966820337318	1	2 20	0	1
#000000	8.18181818181818	-12.8373257935008	1	2 20	0	1
#000000	8.18181818181818	-15.4647187904156	1	2 20	0	1
#000000	8.18181818181818	-19.1430689860964	1	2 20	0	1
#000000	8.18181818181818	-15.289559257288	1	2 20	0	1
#000000	8.36363636363636	1.99195645088435	1	2 20	0	1
#000000	8.36363636363636	-4.37972346186766	1	2 20	0	1
#000000	8.36363636363636	-12.8752966788703	1	2 20	0	1
#000000	8.36363636363636	-15.5301633091837	1	2 20	0	1
#000000	8.36363636363636	-19.2469765916223	1	2 20	0	1
#000000	8.36363636363636	-15.3531722004961	1	2 20	0	1
#000000	8.54545454545455	2.10925601703965	1	2 20	0	1
#000000	8.54545454545455	-4.32694251137525	1	2 20	0	1
#000000	8.54545454545455	-12.9085405492618	1	2 20	0	1
#000000	8.54545454545455	-15.5902899361013	1	2 20	0	1
#000000	8.54545454545455	-19.3447390776767	1	2 20	0	1
#000000	8.54545454545455	-15.4115066436454	1	2 20	0	1
#000000	8.72727272727273	2.22791397126433	1	2 20	0	1
#000000	8.72727272727273	-4.27144478474407	1	2 20	0	1
#000000	8.72727272727273	-12.9372564594219	1	2 20	0	1
#000000	8.72727272727273	-15.6453226077588	1	2 20	0	1
#000000	8.72727272727273	-19.4366152154303	1	2 20	0	1
#000000	8.72727272727273	-15.4647848645363	1	2 20	0	1
#000000	8.90909090909091	2.34787429147431	1	2 20	0	1
#000000	8.90909090909091	-4.2133423261423	1	2 20	0	1
#000000	8.90909090909091	-12.9616311496311	1	2 20	0	1
#000000	8.90909090909091	-15.6954714069714	1	2 20	0	1
#000000	8.90909090909091	-19.5228477672477	1	2 20	0	1
#000000	8.90909090909091	-15.5132153898153	1	2 20	0	1
#000000	9.09090909090909	2.46908435133993	1	2 20	0	1
#000000	9.09090909090909	-4.15274038822923	1	2 20	0	1
#000000	9.09090909090909	-12.9818400409881	1	2 20	0	1
#000000	9.09090909090909	-15.7409336824753	1	2 20	0	1
#000000	9.09090909090909	-19.6036647805573	1	2 20	0	1
#000000	9.09090909090909	-15.5569941063761	1	2 20	0	1
#000000	9.27272727272727	2.59149465126957	1	2 20	0	1
#000000	9.27272727272727	-4.08973797018813	1	2 20	0	1
#000000	9.27272727272727	-12.9980481321317	1	2 20	0	1
#000000	9.27272727272727	-15.7818950577391	1	2 20	0	1
#000000	9.27272727272727	-19.6792807535894	1	2 20	0	1
#000000	9.27272727272727	-15.5963052626986	1	2 20	0	1
#000000	9.45454545454546	2.71505857551645	1	2 20	0	1
#000000	9.45454545454546	-4.02442830351256	1	2 20	0	1
#000000	9.45454545454546	-13.0104108088846	1	2 20	0	1
#000000	9.45454545454546	-15.8185303418133	1	2 20	0	1
#000000	9.45454545454546	-19.7498976879136	1	2 20	0	1
#000000	9.45454545454546	-15.6313223729514	1	2 20	0	1
#000000	9.63636363636364	2.83973217242255	1	2 20	0	1
#000000	9.63636363636364	-3.95689929151854	1	2 20	0	1
#000000	9.63636363636364	-13.0190745767733	1	2 20	0	1
#000000	9.63636363636364	-15.8510043534155	1	2 20	0	1
#000000	9.63636363636364	-19.8157060407144	1	2 20	0	1
#000000	9.63636363636364	-15.6622090349726	1	2 20	0	1
#000000	9.81818181818182	2.96547395520427	1	2 20	0	1
#000000	9.81818181818182	-3.88723390777328	1	2 20	0	1
#000000	9.81818181818182	-13.0241777250767	1	2 20	0	1
#000000	9.81818181818182	-15.879472667984	1	2 20	0	1
#000000	9.81818181818182	-19.8768855880542	1	2 20	0	1
#000000	9.81818181818182	-15.6891196717902	1	2 20	0	1
#000000	10	3.09224472101786	1	2 20	0	1
#000000	10	-3.81551055796428	1	2 20	0	1
#000000	10	-13.0258509299405	1	2 20	0	1
#000000	10	-15.904082296183	1	2 20	0	1
#000000	10	-19.9336062089226	1	2 20	0	1
#000000	10	-15.7122002051002	1	2 20	0	1
#000000	10.1818181818182	3.22000738632801	1	2 20	0	1
#000000	10.1818181818182	-3.74180340916216	1	2 20	0	1
#000000	10.1818181818182	-13.0242178031491	1	2 20	0	1
#000000	10.1818181818182	-15.92497230127	1	2 20	0	1
#000000	10.1818181818182	-19.9860285986392	1	2 20	0	1
#000000	10.1818181818182	-15.7315886680619	1	2 20	0	1
#000000	10.3636363636364	3.34872683684799	1	2 20	0	1
#000000	10.3636363636364	-3.66618268994039	1	2 20	0	1
#000000	10.3636363636364	-13.0193953923249	1	2 20	0	1
#000000	10.3636363636364	-15.94227436182	1	2 20	0	1
#000000	10.3636363636364	-20.0343049191133	1	2 20	0	1
#000000	10.3636363636364	-15.7474157638537	1	2 20	0	1
#000000	10.5454545454545	3.47836979053056	1	2 20	0	1
#000000	10.5454545454545	-3.58871496439342	1	2 20	0	1
#000000	10.5454545454545	-13.0114946376254	1	2 20	0	1
#000000	10.5454545454545	-15.9561132855104	1	2 20	0	1
#000000	10.5454545454545	-20.0785793925494	1	2 20	0	1
#000000	10.5454545454545	-15.7598053756514	1	2 20	0	1
#000000	10.7272727272727	3.60890467227084	1	2 20	0	1
#000000	10.7272727272727	-3.50946338273104	1	2 20	0	1
#000000	10.7272727272727	-13.0006207894002	1	2 20	0	1
#000000	10.7272727272727	-15.9666074789843	1	2 20	0	1
#000000	10.7272727272727	-20.1189888444021	1	2 20	0	1
#000000	10.7272727272727	-15.7688750330121	1	2 20	0	1
#000000	10.9090909090909	3.74030149913988	1	2 20	0	1
#000000	10.9090909090909	-3.42848791081114	1	2 20	0	1
#000000	10.9090909090909	-12.9868737907458	1	2 20	0	1
#000000	10.9090909090909	-15.9738693782254	1	2 20	0	1
#000000	10.9090909090909	-20.1556632006969	1	2 20	0	1
#000000	10.9090909090909	-15.7747363390601	1	2 20	0	1
#000000	11.0909090909091	3.87253177510443	1	2 20	0	1
#000000	11.0909090909091	-3.34584554070023	1	2 20	0	1
#000000	11.0909090909091	-12.9703486284398	1	2 20	0	1
#000000	11.0909090909091	-15.9780058433584	1	2 20	0	1
#000000	11.0909090909091	-20.1887259442444	1	2 20	0	1
#000000	11.0909090909091	-15.7774953623638	1	2 20	0	1
#000000	11.2727272727273	4.00556839430727	1	2 20	0	1
#000000	11.2727272727273	-3.26159048411273	1	2 20	0	1
#000000	11.2727272727273	-12.9511356553394	1	2 20	0	1
#000000	11.2727272727273	-15.9791185213477	1	2 20	0	1
#000000	11.2727272727273	-20.2182945337594	1	2 20	0	1
#000000	11.2727272727273	-15.7772529969472	1	2 20	0	1
#000000	11.4545454545455	4.13938555208613	1	2 20	0	1
#000000	11.4545454545455	-3.17577435037319	1	2 20	0	1
#000000	11.4545454545455	-12.9293208869856	1	2 20	0	1
#000000	11.4545454545455	-15.977304179677	1	2 20	0	1
#000000	11.4545454545455	-20.2444807894449	1	2 20	0	1
#000000	11.4545454545455	-15.7741052934976	1	2 20	0	1
#000000	11.6363636363636	4.2739586629999	1	2 20	0	1
#000000	11.6363636363636	-3.08844631036384	1	2 20	0	1
#000000	11.6363636363636	-12.9049862748488	1	2 20	0	1
#000000	11.6363636363636	-15.9726550137504	1	2 20	0	1
#000000	11.6363636363636	-20.2673912482126	1	2 20	0	1
#000000	11.6363636363636	-15.7681437644903	1	2 20	0	1
#000000	11.8181818181818	4.40926428521018	1	2 20	0	1
#000000	11.8181818181818	-2.99965324776145	1	2 20	0	1
#000000	11.8181818181818	-12.8782099583903	1	2 20	0	1
#000000	11.8181818181818	-15.9652589304618	1	2 20	0	1
#000000	11.8181818181818	-20.2871274913619	1	2 20	0	1
#000000	11.8181818181818	-15.7594556656571	1	2 20	0	1
#000000	12	4.545280050636	1	2 20	0	1
#000000	12	-2.909439898728	1	2 20	0	1
#000000	12	-12.84906649788	1	2 20	0	1
#000000	12	-15.955199810115	1	2 20	0	1
#000000	12	-20.303786447244	1	2 20	0	1
#000000	12	-15.748124255966	1	2 20	0	1
#000000	12.1818181818182	4.68198460036056	1	2 20	0	1
#000000	12.1818181818182	-2.81784898109706	1	2 20	0	1
#000000	12.1818181818182	-12.8176270897072	1	2 20	0	1
#000000	12.1818181818182	-15.9425577486479	1	2 20	0	1
#000000	12.1818181818182	-20.3174606711649	1	2 20	0	1
#000000	12.1818181818182	-15.7342290380519	1	2 20	0	1
#000000	12.3636363636364	4.81935752482332	1	2 20	0	1
#000000	12.3636363636364	-2.72492131398973	1	2 20	0	1
#000000	12.3636363636364	-12.7839597657405	1	2 20	0	1
#000000	12.3636363636364	-15.9274092819126	1	2 20	0	1
#000000	12.3636363636364	-20.3282386045535	1	2 20	0	1
#000000	12.3636363636364	-15.7178459808344	1	2 20	0	1
#000000	12.5454545454545	4.95737930837804	1	2 20	0	1
#000000	12.5454545454545	-2.63069592869846	1	2 20	0	1
#000000	12.5454545454545	-12.7481295781338	1	2 20	0	1
#000000	12.5454545454545	-15.9098275935823	1	2 20	0	1
#000000	12.5454545454545	-20.3362048152103	1	2 20	0	1
#000000	12.5454545454545	-15.6990477258858	1	2 20	0	1
#000000	12.7272727272727	5.09603127783993	1	2 20	0	1
#000000	12.7272727272727	-2.53521017159287	1	2 20	0	1
#000000	12.7272727272727	-12.7101987708366	1	2 20	0	1
#000000	12.7272727272727	-15.8898827081003	1	2 20	0	1
#000000	12.7272727272727	-20.3414402202694	1	2 20	0	1
#000000	12.7272727272727	-15.6779037789494	1	2 20	0	1
#000000	12.9090909090909	5.23529555468224	1	2 20	0	1
#000000	12.9090909090909	-2.43849979972643	1	2 20	0	1
#000000	12.9090909090909	-12.670226938938	1	2 20	0	1
#000000	12.9090909090909	-15.8676416699416	1	2 20	0	1
#000000	12.9090909090909	-20.3440222933467	1	2 20	0	1
#000000	12.9090909090909	-15.6544806878747	1	2 20	0	1
#000000	13.0909090909091	5.3751550105762	1	2 20	0	1
#000000	13.0909090909091	-2.34059906975669	1	2 20	0	1
#000000	13.0909090909091	-12.6282711768672	1	2 20	0	1
#000000	13.0909090909091	-15.8431687103392	1	2 20	0	1
#000000	13.0909090909091	-20.3440252572001	1	2 20	0	1
#000000	13.0909090909091	-15.6288422081078	1	2 20	0	1
#000000	13.2727272727273	5.51559322599738	1	2 20	0	1
#000000	13.2727272727273	-2.24154082073252	1	2 20	0	1
#000000	13.2727272727273	-12.5843862163724	1	2 20	0	1
#000000	13.2727272727273	-15.8165254025098	1	2 20	0	1
#000000	13.2727272727273	-20.3415202631023	1	2 20	0	1
#000000	13.2727272727273	-15.6010494567673	1	2 20	0	1
#000000	13.4545454545455	5.65659445164822	1	2 20	0	1
#000000	13.4545454545455	-2.14135655124901	1	2 20	0	1
#000000	13.4545454545455	-12.538624555112	1	2 20	0	1
#000000	13.4545454545455	-15.7877708063192	1	2 20	0	1
#000000	13.4545454545455	-20.3365755580092	1	2 20	0	1
#000000	13.4545454545455	-15.5711610562387	1	2 20	0	1
#000000	13.6363636363636	5.79814357246998	1	2 20	0	1
#000000	13.6363636363636	-2.04007649142368	1	2 20	0	1
#000000	13.6363636363636	-12.4910365766152	1	2 20	0	1
#000000	13.6363636363636	-15.7569616032376	1	2 20	0	1
#000000	13.6363636363636	-20.3292566405089	1	2 20	0	1
#000000	13.6363636363636	-15.5392332681294	1	2 20	0	1
#000000	13.8181818181818	5.9402260740381	1	2 20	0	1
#000000	13.8181818181818	-1.93772967010562	1	2 20	0	1
#000000	13.8181818181818	-12.4416706622972	1	2 20	0	1
#000000	13.8181818181818	-15.7241522223571	1	2 20	0	1
#000000	13.8181818181818	-20.319626406441	1	2 20	0	1
#000000	13.8181818181818	-15.5053201183531	1	2 20	0	1
#000000	14	6.08282801115423	1	2 20	0	1
#000000	14	-1.83434397769155	1	2 20	0	1
#000000	14	-12.3905732961526	1	2 20	0	1
#000000	14	-15.6893949581717	1	2 20	0	1
#000000	14	-20.3077452849984	1	2 20	0	1
#000000	14	-15.4694735140371	1	2 20	0	1
#000000	14.1818181818182	6.22593597846468	1	2 20	0	1
#000000	14.1818181818182	-1.72994622488882	1	2 20	0	1
#000000	14.1818181818182	-12.3377891626935	1	2 20	0	1
#000000	14.1818181818182	-15.6527400807574	1	2 20	0	1
#000000	14.1818181818182	-20.293671366047	1	2 20	0	1
#000000	14.1818181818182	-15.4317433528865	1	2 20	0	1
#000000	14.3636363636364	6.36953708295058	1	2 20	0	1
#000000	14.3636363636364	-1.62456219773521	1	2 20	0	1
#000000	14.3636363636364	-12.2833612386496	1	2 20	0	1
#000000	14.3636363636364	-15.6142359389353	1	2 20	0	1
#000000	14.3636363636364	-20.2774605193354	1	2 20	0	1
#000000	14.3636363636364	-15.392177625583	1	2 20	0	1
#000000	14.5454545454545	6.51361891814818	1	2 20	0	1
#000000	14.5454545454545	-1.51821670915819	1	2 20	0	1
#000000	14.5454545454545	-12.2273308789	1	2 20	0	1
#000000	14.5454545454545	-15.5739290569443	1	2 20	0	1
#000000	14.5454545454545	-20.2591665062064	1	2 20	0	1
#000000	14.5454545454545	-15.3508225117414	1	2 20	0	1
#000000	14.7272727272727	6.65816953997069	1	2 20	0	1
#000000	14.7272727272727	-1.41093364733135	1	2 20	0	1
#000000	14.7272727272727	-12.1697378970674	1	2 20	0	1
#000000	14.7272727272727	-15.5318642251099	1	2 20	0	1
#000000	14.7272727272727	-20.2388410843695	1	2 20	0	1
#000000	14.7272727272727	-15.3077224699071	1	2 20	0	1
#000000	14.9090909090909	6.80317744401343	1	2 20	0	1
#000000	14.9090909090909	-1.30273602106406	1	2 20	0	1
#000000	14.9090909090909	-12.1106206411674	1	2 20	0	1
#000000	14.9090909090909	-15.4880845849497	1	2 20	0	1
#000000	14.9090909090909	-20.2165341062449	1	2 20	0	1
#000000	14.9090909090909	-15.2629203220308	1	2 20	0	1
#000000	15.0909090909091	6.94863154423458	1	2 20	0	1
#000000	15.0909090909091	-1.19364600243994	1	2 20	0	1
#000000	15.0909090909091	-12.0500160646726	1	2 20	0	1
#000000	15.0909090909091	-15.4426317091204	1	2 20	0	1
#000000	15.0909090909091	-20.1922936113471	1	2 20	0	1
#000000	15.0909090909091	-15.2164573328238	1	2 20	0	1
#000000	15.2727272727273	7.09452115291261	1	2 20	0	1
#000000	15.2727272727273	-1.08368496690206	1	2 20	0	1
#000000	15.2727272727273	-11.9879597933216	1	2 20	0	1
#000000	15.2727272727273	-15.3955456765777	1	2 20	0	1
#000000	15.2727272727273	-20.1661659131363	1	2 20	0	1
#000000	15.2727272727273	-15.1683732843606	1	2 20	0	1
#000000	15.4545454545455	7.24083596178978	1	2 20	0	1
#000000	15.4545454545455	-0.972873530965893	1	2 20	0	1
#000000	15.4545454545455	-11.9244861879735	1	2 20	0	1
#000000	15.4545454545455	-15.3468651432883	1	2 20	0	1
#000000	15.4545454545455	-20.1381956807291	1	2 20	0	1
#000000	15.4545454545455	-15.1187065462673	1	2 20	0	1
#000000	15.6363636363636	7.38756602431839	1	2 20	0	1
#000000	15.6363636363636	-0.861231587726859	1	2 20	0	1
#000000	15.6363636363636	-11.8596284037872	1	2 20	0	1
#000000	15.6363636363636	-15.296627408806	1	2 20	0	1
#000000	15.6363636363636	-20.1084260158324	1	2 20	0	1
#000000	15.6363636363636	-15.0674941418048	1	2 20	0	1
#000000	15.8181818181818	7.53470173893334	1	2 20	0	1
#000000	15.8181818181818	-0.748778340315132	1	2 20	0	1
#000000	15.8181818181818	-11.7934184459798	1	2 20	0	1
#000000	15.8181818181818	-15.244868479	1	2 20	0	1
