group	x	y	key
2	2	-4.93147180559945	result 2 3
2	2	-5.79790578129938	result 2 3
2	2	-7.01091334727929	result 2 3
2	2	-5.74014351625272	result 2 3
2	2.01010101010101	-4.97174873579801	result 2 3
2	2.01010101010101	-5.84447995403539	result 2 3
2	2.01010101010101	-7.06630365956772	result 2 3
2	2.01010101010101	-5.78629787281957	result 2 3
2	2.02020202020202	-5.01177314393245	result 2 3
2	2.02020202020202	-5.89077003944926	result 2 3
2	2.02020202020202	-7.12136569317279	result 2 3
2	2.02020202020202	-5.8321702464148	result 2 3
2	2.03030303030303	-5.05154754894183	result 2 3
2	2.03030303030303	-5.93677887134744	result 2 3
2	2.03030303030303	-7.17610272271529	result 2 3
2	2.03030303030303	-5.87776344985373	result 2 3
2	2.04040404040404	-5.09107443226211	result 2 3
2	2.04040404040404	-5.98250924134538	result 2 3
2	2.04040404040404	-7.23051797406195	result 2 3
2	2.04040404040404	-5.92308025407316	result 2 3
2	2.05050505050505	-5.13035623856692	result 2 3
2	2.05050505050505	-6.02796389970092	result 2 3
2	2.05050505050505	-7.28461462528852	result 2 3
2	2.05050505050505	-5.96812338895865	result 2 3
2	2.06060606060606	-5.1693953764902	result 2 3
2	2.06060606060606	-6.07314555612724	result 2 3
2	2.06060606060606	-7.33839580761908	result 2 3
2	2.06060606060606	-6.01289554415143	result 2 3
2	2.07070707070707	-5.20819421933111	result 2 3
2	2.07070707070707	-6.11805688058589	result 2 3
2	2.07070707070707	-7.39186460634257	result 2 3
2	2.07070707070707	-6.05739936983557	result 2 3
2	2.08080808080808	-5.24675510574183	result 2 3
2	2.08080808080808	-6.16270050406057	result 2 3
2	2.08080808080808	-7.4450240617068	result 2 3
2	2.08080808080808	-6.10163747750599	result 2 3
2	2.09090909090909	-5.2850803403987	result 2 3
2	2.09090909090909	-6.20707901931217	result 2 3
2	2.09090909090909	-7.49787716979104	result 2 3
2	2.09090909090909	-6.14561244071794	result 2 3
2	2.1010101010101	-5.32317219465718	result 2 3
2	2.1010101010101	-6.25119498161559	result 2 3
2	2.1010101010101	-7.55042688335736	result 2 3
2	2.1010101010101	-6.18932679581836	result 2 3
2	2.11111111111111	-5.3610329071911	result 2 3
2	2.11111111111111	-6.29505090947888	result 2 3
2	2.11111111111111	-7.60267611268176	result 2 3
2	2.11111111111111	-6.23278304265969	result 2 3
2	2.12121212121212	-5.39866468461667	result 2 3
2	2.12121212121212	-6.33864928534526	result 2 3
2	2.12121212121212	-7.6546277263653	result 2 3
2	2.12121212121212	-6.27598364529669	result 2 3
2	2.13131313131313	-5.43606970210164	result 2 3
2	2.13131313131313	-6.38199255627848	result 2 3
2	2.13131313131313	-7.70628455212606	result 2 3
2	2.13131313131313	-6.31893103266669	result 2 3
2	2.14141414141414	-5.47325010396008	result 2 3
2	2.14141414141414	-6.42508313463186	result 2 3
2	2.14141414141414	-7.75764937757235	result 2 3
2	2.14141414141414	-6.36162759925374	result 2 3
2	2.15151515151515	-5.5102080042332	result 2 3
2	2.15151515151515	-6.46792339870174	result 2 3
2	2.15151515151515	-7.8087249509577	result 2 3
2	2.15151515151515	-6.40407570573717	result 2 3
2	2.16161616161616	-5.54694548725645	result 2 3
2	2.16161616161616	-6.51051569336553	result 2 3
2	2.16161616161616	-7.85951398191824	result 2 3
