x	y	key	PANEL	group
2	-14.5228194576676	4 3	6	3
2.11616161616162	-14.5228194576676	4 3	6	3
2.23232323232323	-14.5228194576676	4 3	6	3
2.34848484848485	-14.5228194576676	4 3	6	3
2.46464646464646	-14.5228194576676	4 3	6	3
2.58080808080808	-14.5228194576676	4 3	6	3
2.6969696969697	-14.5228194576676	4 3	6	3
2.81313131313131	-14.5228194576676	4 3	6	3
2.92929292929293	-14.5228194576676	4 3	6	3
3.04545454545455	-14.5228194576676	4 3	6	3
3.16161616161616	-14.5228194576676	4 3	6	3
3.27777777777778	-14.5228194576676	4 3	6	3
3.39393939393939	-14.5228194576676	4 3	6	3
3.51010101010101	-14.5228194576676	4 3	6	3
3.62626262626263	-14.5228194576676	4 3	6	3
3.74242424242424	-14.5228194576676	4 3	6	3
3.85858585858586	-14.5228194576676	4 3	6	3
3.97474747474748	-14.5228194576676	4 3	6	3
4.09090909090909	-14.5228194576676	4 3	6	3
4.20707070707071	-14.5228194576676	4 3	6	3
4.32323232323232	-14.5228194576676	4 3	6	3
4.43939393939394	-14.5228194576676	4 3	6	3
4.55555555555556	-14.5228194576676	4 3	6	3
4.67171717171717	-14.5228194576676	4 3	6	3
4.78787878787879	-14.5228194576676	4 3	6	3
4.9040404040404	-14.5228194576676	4 3	6	3
5.02020202020202	-14.5228194576676	4 3	6	3
5.13636363636364	-14.5228194576676	4 3	6	3
5.25252525252525	-14.5228194576676	4 3	6	3
5.36868686868687	-14.5228194576676	4 3	6	3
5.48484848484848	-14.5228194576676	4 3	6	3
5.6010101010101	-14.5228194576676	4 3	6	3
5.71717171717172	-14.5228194576676	4 3	6	3
5.83333333333333	-14.5228194576676	4 3	6	3
5.94949494949495	-14.5228194576676	4 3	6	3
6.06565656565657	-14.5228194576676	4 3	6	3
6.18181818181818	-14.5228194576676	4 3	6	3
6.2979797979798	-14.5228194576676	4 3	6	3
6.41414141414141	-14.5228194576676	4 3	6	3
6.53030303030303	-14.5228194576676	4 3	6	3
6.64646464646465	-14.5228194576676	4 3	6	3
6.76262626262626	-14.5228194576676	4 3	6	3
6.87878787878788	-14.5228194576676	4 3	6	3
6.9949494949495	-14.5228194576676	4 3	6	3
7.11111111111111	-14.5228194576676	4 3	6	3
7.22727272727273	-14.5228194576676	4 3	6	3
7.34343434343434	-14.5228194576676	4 3	6	3
7.45959595959596	-14.5228194576676	4 3	6	3
7.57575757575758	-14.5228194576676	4 3	6	3
7.69191919191919	-14.5228194576676	4 3	6	3
7.80808080808081	-14.5228194576676	4 3	6	3
7.92424242424242	-14.5228194576676	4 3	6	3
8.04040404040404	-14.5228194576676	4 3	6	3
8.15656565656566	-14.5228194576676	4 3	6	3
8.27272727272727	-14.5228194576676	4 3	6	3
8.38888888888889	-14.5228194576676	4 3	6	3
8.50505050505051	-14.5228194576676	4 3	6	3
8.62121212121212	-14.5228194576676	4 3	6	3
8.73737373737374	-14.5228194576676	4 3	6	3
8.85353535353535	-14.5228194576676	4 3	6	3
8.96969696969697	-14.5228194576676	4 3	6	3
9.08585858585858	-14.5228194576676	4 3	6	3
9.2020202020202	-14.5228194576676	4 3	6	3
9.31818181818182	-14.5228194576676	4 3	6	3
9.43434343434343	-14.5228194576676	4 3	6	3
9.55050505050505	-14.5228194576676	4 3	6	3
9.66666666666667	-14.5228194576676	4 3	6	3
9.78282828282828	-14.5228194576676	4 3	6	3
9.8989898989899	-14.5228194576676	4 3	6	3
10.0151515151515	-14.5228194576676	4 3	6	3
10.1313131313131	-14.5228194576676	4 3	6	3
10.2474747474747	-14.5228194576676	4 3	6	3
10.3636363636364	-14.5228194576676	4 3	6	3
10.479797979798	-14.5228194576676	4 3	6	3
10.5959595959596	-14.5228194576676	4 3	6	3
10.7121212121212	-14.5228194576676	4 3	6	3
10.8282828282828	-14.5228194576676	4 3	6	3
10.9444444444444	-14.5228194576676	4 3	6	3
11.0606060606061	-14.5228194576676	4 3	6	3
11.1767676767677	-14.5228194576676	4 3	6	3
11.2929292929293	-14.5228194576676	4 3	6	3
11.4090909090909	-14.5228194576676	4 3	6	3
11.5252525252525	-14.5228194576676	4 3	6	3
11.6414141414141	-14.5228194576676	4 3	6	3
11.7575757575758	-14.5228194576676	4 3	6	3
11.8737373737374	-14.5228194576676	4 3	6	3
11.989898989899	-14.5228194576676	4 3	6	3
12.1060606060606	-14.5228194576676	4 3	6	3
12.2222222222222	-14.5228194576676	4 3	6	3
12.3383838383838	-14.5228194576676	4 3	6	3
12.4545454545455	-14.5228194576676	4 3	6	3
12.5707070707071	-14.5228194576676	4 3	6	3
12.6868686868687	-14.5228194576676	4 3	6	3
12.8030303030303	-14.5228194576676	4 3	6	3
12.9191919191919	-14.5228194576676	4 3	6	3
13.0353535353535	-14.5228194576676	4 3	6	3
13.1515151515152	-14.5228194576676	4 3	6	3
13.2676767676768	-14.5228194576676	4 3	6	3
13.3838383838384	-14.5228194576676	4 3	6	3
13.5	-14.5228194576676	4 3	6	3
13.5	-14.5228194576676	4 3	6	3
13.5076205483938	-14.5228180243117	4 3	6	3
13.5152410967876	-14.5228137263998	4 3	6	3
13.5228616451815	-14.5228065671612	4 3	6	3
13.5304821935753	-14.52279654982	4 3	6	3
13.5381027419691	-14.5227836775948	4 3	6	3
13.5457232903629	-14.5227679536985	4 3	6	3
13.5533438387567	-14.5227493813389	4 3	6	3
13.5609643871505	-14.5227279637183	4 3	6	3
13.5685849355444	-14.5227037040336	4 3	6	3
13.5762054839382	-14.5226766054761	4 3	6	3
13.583826032332	-14.5226466712322	4 3	6	3
13.5914465807258	-14.5226139044824	4 3	6	3
13.5990671291196	-14.5225783084022	4 3	6	3
13.6066876775134	-14.5225398861618	4 3	6	3
13.6143082259073	-14.5224986409257	4 3	6	3
13.6219287743011	-14.5224545758536	4 3	6	3
13.6295493226949	-14.5224076940994	4 3	6	3
13.6371698710887	-14.5223579988121	4 3	6	3
13.6447904194825	-14.5223054931352	4 3	6	3
13.6524109678763	-14.522250180207	4 3	6	3
13.6600315162702	-14.5221920631606	4 3	6	3
13.667652064664	-14.5221311451237	4 3	6	3
13.6752726130578	-14.522067429219	4 3	6	3
13.6828931614516	-14.5220009185638	4 3	6	3
13.6905137098454	-14.5219316162703	4 3	6	3
13.6981342582392	-14.5218595254453	4 3	6	3
13.7057548066331	-14.5217846491908	4 3	6	3
13.7133753550269	-14.5217069906032	4 3	6	3
13.7209959034207	-14.521626552774	4 3	6	3
13.7286164518145	-14.5215433387895	4 3	6	3
13.7362370002083	-14.5214573517308	4 3	6	3
13.7438575486021	-14.521368594674	4 3	6	3
13.751478096996	-14.52127707069	4 3	6	3
13.7590986453898	-14.5211827828446	4 3	6	3
13.7667191937836	-14.5210857341984	4 3	6	3
13.7743397421774	-14.5209859278072	4 3	6	3
13.7819602905712	-14.5208833667215	4 3	6	3
13.789580838965	-14.5207780539867	4 3	6	3
13.7972013873589	-14.5206699926434	4 3	6	3
13.8048219357527	-14.5205591857269	4 3	6	3
13.8124424841465	-14.5204456362676	4 3	6	3
13.8200630325403	-14.520329347291	4 3	6	3
13.8276835809341	-14.5202103218173	4 3	6	3
13.835304129328	-14.520088562862	4 3	6	3
13.8429246777218	-14.5199640734355	4 3	6	3
13.8505452261156	-14.5198368565431	4 3	6	3
13.8581657745094	-14.5197069151855	4 3	6	3
13.8657863229032	-14.519574252358	4 3	6	3
13.873406871297	-14.5194388710513	4 3	6	3
13.8810274196909	-14.519300774251	4 3	6	3
13.8886479680847	-14.5191599649379	4 3	6	3
13.8962685164785	-14.5190164460878	4 3	6	3
13.9038890648723	-14.5188702206716	4 3	6	3
13.9115096132661	-14.5187212916554	4 3	6	3
13.9191301616599	-14.5185696620005	4 3	6	3
13.9267507100538	-14.518415334663	4 3	6	3
13.9343712584476	-14.5182583125945	4 3	6	3
13.9419918068414	-14.5180985987416	4 3	6	3
13.9496123552352	-14.5179361960462	4 3	6	3
13.957232903629	-14.5177711074451	4 3	6	3
13.9648534520228	-14.5176033358705	4 3	6	3
13.9724740004167	-14.51743288425	4 3	6	3
13.9800945488105	-14.5172597555059	4 3	6	3
13.9877150972043	-14.5170839525561	4 3	6	3
13.9953356455981	-14.5169054783137	4 3	6	3
14.0029561939919	-14.5167243356869	4 3	6	3
14.0105767423857	-14.5165405275793	4 3	6	3
14.0181972907796	-14.5163540568896	4 3	6	3
14.0258178391734	-14.516164926512	4 3	6	3
14.0334383875672	-14.5159731393358	4 3	6	3
14.041058935961	-14.5157786982456	4 3	6	3
14.0486794843548	-14.5155816061214	4 3	6	3
14.0563000327486	-14.5153818658384	4 3	6	3
14.0639205811425	-14.5151794802673	4 3	6	3
14.0715411295363	-14.514974452274	4 3	6	3
14.0791616779301	-14.5147667847197	4 3	6	3
14.0867822263239	-14.5145564804611	4 3	6	3
14.0944027747177	-14.5143435423501	4 3	6	3
14.1020233231115	-14.5141279732342	4 3	6	3
14.1096438715054	-14.5139097759561	4 3	6	3
14.1172644198992	-14.5136889533539	4 3	6	3
14.124884968293	-14.5134655082612	4 3	6	3
14.1325055166868	-14.513239443507	4 3	6	3
14.1401260650806	-14.5130107619156	4 3	6	3
14.1477466134745	-14.5127794663069	4 3	6	3
14.1553671618683	-14.5125455594962	4 3	6	3
14.1629877102621	-14.5123090442942	4 3	6	3
14.1706082586559	-14.512069923507	4 3	6	3
14.1782288070497	-14.5118281999363	4 3	6	3
14.1858493554435	-14.5115838763794	4 3	6	3
14.1934699038374	-14.5113369556287	4 3	6	3
14.2010904522312	-14.5110874404726	4 3	6	3
14.208711000625	-14.5108353336946	4 3	6	3
14.2163315490188	-14.5105806380739	4 3	6	3
14.2239520974126	-14.5103233563852	4 3	6	3
14.2315726458064	-14.5100634913988	4 3	6	3
14.2391931942003	-14.5098010458805	4 3	6	3
14.2468137425941	-14.5095360225917	4 3	6	3
14.2544342909879	-14.5092684242892	4 3	6	3
14.2544342909879	-14.5092684242892	4 3	6	3
14.2922682880486	-14.5092684242892	4 3	6	3
14.3301022851093	-14.5092684242892	4 3	6	3
14.3679362821701	-14.5092684242892	4 3	6	3
14.4057702792308	-14.5092684242892	4 3	6	3
14.4436042762915	-14.5092684242892	4 3	6	3
14.4814382733523	-14.5092684242892	4 3	6	3
14.519272270413	-14.5092684242892	4 3	6	3
14.5571062674737	-14.5092684242892	4 3	6	3
14.5949402645344	-14.5092684242892	4 3	6	3
14.6327742615952	-14.5092684242892	4 3	6	3
14.6706082586559	-14.5092684242892	4 3	6	3
14.7084422557166	-14.5092684242892	4 3	6	3
14.7462762527774	-14.5092684242892	4 3	6	3
14.7841102498381	-14.5092684242892	4 3	6	3
14.8219442468988	-14.5092684242892	4 3	6	3
14.8597782439595	-14.5092684242892	4 3	6	3
14.8976122410203	-14.5092684242892	4 3	6	3
14.935446238081	-14.5092684242892	4 3	6	3
14.9732802351417	-14.5092684242892	4 3	6	3
15.0111142322025	-14.5092684242892	4 3	6	3
15.0489482292632	-14.5092684242892	4 3	6	3
15.0867822263239	-14.5092684242892	4 3	6	3
15.1246162233846	-14.5092684242892	4 3	6	3
15.1624502204454	-14.5092684242892	4 3	6	3
15.2002842175061	-14.5092684242892	4 3	6	3
15.2381182145668	-14.5092684242892	4 3	6	3
15.2759522116276	-14.5092684242892	4 3	6	3
15.3137862086883	-14.5092684242892	4 3	6	3
15.351620205749	-14.5092684242892	4 3	6	3
15.3894542028097	-14.5092684242892	4 3	6	3
15.4272881998705	-14.5092684242892	4 3	6	3
15.4651221969312	-14.5092684242892	4 3	6	3
15.5029561939919	-14.5092684242892	4 3	6	3
15.5407901910527	-14.5092684242892	4 3	6	3
15.5786241881134	-14.5092684242892	4 3	6	3
15.6164581851741	-14.5092684242892	4 3	6	3
15.6542921822348	-14.5092684242892	4 3	6	3
15.6921261792956	-14.5092684242892	4 3	6	3
15.7299601763563	-14.5092684242892	4 3	6	3
15.767794173417	-14.5092684242892	4 3	6	3
15.8056281704778	-14.5092684242892	4 3	6	3
15.8434621675385	-14.5092684242892	4 3	6	3
15.8812961645992	-14.5092684242892	4 3	6	3
15.9191301616599	-14.5092684242892	4 3	6	3
15.9569641587207	-14.5092684242892	4 3	6	3
15.9947981557814	-14.5092684242892	4 3	6	3
16.0326321528421	-14.5092684242892	4 3	6	3
16.0704661499029	-14.5092684242892	4 3	6	3
16.1083001469636	-14.5092684242892	4 3	6	3
16.1461341440243	-14.5092684242892	4 3	6	3
16.183968141085	-14.5092684242892	4 3	6	3
16.2218021381458	-14.5092684242892	4 3	6	3
16.2596361352065	-14.5092684242892	4 3	6	3
16.2974701322672	-14.5092684242892	4 3	6	3
16.335304129328	-14.5092684242892	4 3	6	3
16.3731381263887	-14.5092684242892	4 3	6	3
16.4109721234494	-14.5092684242892	4 3	6	3
16.4488061205101	-14.5092684242892	4 3	6	3
16.4866401175709	-14.5092684242892	4 3	6	3
16.5244741146316	-14.5092684242892	4 3	6	3
16.5623081116923	-14.5092684242892	4 3	6	3
16.600142108753	-14.5092684242892	4 3	6	3
16.6379761058138	-14.5092684242892	4 3	6	3
16.6758101028745	-14.5092684242892	4 3	6	3
16.7136440999352	-14.5092684242892	4 3	6	3
16.751478096996	-14.5092684242892	4 3	6	3
16.7893120940567	-14.5092684242892	4 3	6	3
16.8271460911174	-14.5092684242892	4 3	6	3
16.8649800881781	-14.5092684242892	4 3	6	3
16.9028140852389	-14.5092684242892	4 3	6	3
16.9406480822996	-14.5092684242892	4 3	6	3
16.9784820793603	-14.5092684242892	4 3	6	3
17.0163160764211	-14.5092684242892	4 3	6	3
17.0541500734818	-14.5092684242892	4 3	6	3
17.0919840705425	-14.5092684242892	4 3	6	3
17.1298180676032	-14.5092684242892	4 3	6	3
17.167652064664	-14.5092684242892	4 3	6	3
17.2054860617247	-14.5092684242892	4 3	6	3
17.2433200587854	-14.5092684242892	4 3	6	3
17.2811540558462	-14.5092684242892	4 3	6	3
17.3189880529069	-14.5092684242892	4 3	6	3
17.3568220499676	-14.5092684242892	4 3	6	3
17.3946560470283	-14.5092684242892	4 3	6	3
17.4324900440891	-14.5092684242892	4 3	6	3
17.4703240411498	-14.5092684242892	4 3	6	3
17.5081580382105	-14.5092684242892	4 3	6	3
17.5459920352713	-14.5092684242892	4 3	6	3
17.583826032332	-14.5092684242892	4 3	6	3
17.6216600293927	-14.5092684242892	4 3	6	3
17.6594940264534	-14.5092684242892	4 3	6	3
17.6973280235142	-14.5092684242892	4 3	6	3
17.7351620205749	-14.5092684242892	4 3	6	3
17.7729960176356	-14.5092684242892	4 3	6	3
17.8108300146964	-14.5092684242892	4 3	6	3
17.8486640117571	-14.5092684242892	4 3	6	3
17.8864980088178	-14.5092684242892	4 3	6	3
17.9243320058785	-14.5092684242892	4 3	6	3
17.9621660029393	-14.5092684242892	4 3	6	3
18	-14.5092684242892	4 3	6	3
18	-14.5092684242892	4 3	6	3
18.020202020202	-14.5092646482104	4 3	6	3
18.040404040404	-14.5092533312553	4 3	6	3
18.0606060606061	-14.5092344903034	4 3	6	3
18.0808080808081	-14.5092081421775	4 3	6	3
18.1010101010101	-14.5091743036439	4 3	6	3
18.1212121212121	-14.5091329914131	4 3	6	3
18.1414141414141	-14.5090842221395	4 3	6	3
18.1616161616162	-14.509028012422	4 3	6	3
18.1818181818182	-14.5089643788042	4 3	6	3
18.2020202020202	-14.5088933377743	4 3	6	3
18.2222222222222	-14.508814905766	4 3	6	3
18.2424242424242	-14.5087290991582	4 3	6	3
