group	x	y	key
1	2	-2.15888308335967	model 2 3
1	2	-4.93147180559945	model 2 3
1	2	-5.79790578129938	model 2 3
1	2	-7.01091334727929	model 2 3
1	2.01010101010101	-2.1790088374384	model 2 3
1	2.01010101010101	-4.97174873579801	model 2 3
1	2.01010101010101	-5.84447995403539	model 2 3
1	2.01010101010101	-7.06630365956772	model 2 3
1	2.02020202020202	-2.19898307827866	model 2 3
1	2.02020202020202	-5.01177314393245	model 2 3
1	2.02020202020202	-5.89077003944926	model 2 3
1	2.02020202020202	-7.12136569317279	model 2 3
1	2.03030303030303	-2.21880731724388	model 2 3
1	2.03030303030303	-5.05154754894183	model 2 3
1	2.03030303030303	-5.93677887134744	model 2 3
1	2.03030303030303	-7.17610272271529	model 2 3
1	2.04040404040404	-2.23848304319565	model 2 3
1	2.04040404040404	-5.09107443226211	model 2 3
1	2.04040404040404	-5.98250924134538	model 2 3
1	2.04040404040404	-7.23051797406195	model 2 3
1	2.05050505050505	-2.25801172293813	model 2 3
1	2.05050505050505	-5.13035623856692	model 2 3
1	2.05050505050505	-6.02796389970092	model 2 3
1	2.05050505050505	-7.28461462528852	model 2 3
1	2.06060606060606	-2.2773948016517	model 2 3
1	2.06060606060606	-5.1693953764902	model 2 3
1	2.06060606060606	-6.07314555612724	model 2 3
1	2.06060606060606	-7.33839580761908	model 2 3
1	2.07070707070707	-2.29663370331584	model 2 3
1	2.07070707070707	-5.20819421933111	model 2 3
1	2.07070707070707	-6.11805688058589	model 2 3
1	2.07070707070707	-7.39186460634257	model 2 3
1	2.08080808080808	-2.31572983112187	model 2 3
1	2.08080808080808	-5.24675510574183	model 2 3
1	2.08080808080808	-6.16270050406057	model 2 3
1	2.08080808080808	-7.4450240617068	model 2 3
1	2.09090909090909	-2.33468456787558	model 2 3
1	2.09090909090909	-5.2850803403987	model 2 3
1	2.09090909090909	-6.20707901931217	model 2 3
1	2.09090909090909	-7.49787716979104	model 2 3
1	2.1010101010101	-2.35349927639027	model 2 3
1	2.1010101010101	-5.32317219465718	model 2 3
1	2.1010101010101	-6.25119498161559	model 2 3
1	2.1010101010101	-7.55042688335736	model 2 3
1	2.11111111111111	-2.37217529987022	model 2 3
1	2.11111111111111	-5.3610329071911	model 2 3
1	2.11111111111111	-6.29505090947888	model 2 3
1	2.11111111111111	-7.60267611268176	model 2 3
1	2.12121212121212	-2.39071396228515	model 2 3
1	2.12121212121212	-5.39866468461667	model 2 3
1	2.12121212121212	-6.33864928534526	model 2 3
1	2.12121212121212	-7.6546277263653	model 2 3
1	2.13131313131313	-2.40911656873573	model 2 3
1	2.13131313131313	-5.43606970210164	model 2 3
1	2.13131313131313	-6.38199255627848	model 2 3
1	2.13131313131313	-7.70628455212606	model 2 3
1	2.14141414141414	-2.42738440581039	model 2 3
1	2.14141414141414	-5.47325010396008	model 2 3
1	2.14141414141414	-6.42508313463186	model 2 3
1	2.14141414141414	-7.75764937757235	model 2 3
1	2.15151515151515	-2.44551874193386	model 2 3
1	2.15151515151515	-5.5102080042332	model 2 3
1	2.15151515151515	-6.46792339870174	model 2 3
1	2.15151515151515	-7.8087249509577	model 2 3
1	2.16161616161616	-2.46352082770741	model 2 3
1	2.16161616161616	-5.54694548725645	model 2 3
1	2.16161616161616	-6.51051569336553	model 2 3
1	2.16161616161616	-7.85951398191824	model 2 3
1	2.17171717171717	-2.48139189624127	model 2 3
1	2.17171717171717	-5.58346460821356	model 2 3
1	2.17171717171717	-6.5528623307049	model 2 3
1	2.17171717171717	-7.91001914219278	model 2 3
1	2.18181818181818	-2.49913316347927	model 2 3
1	2.18181818181818	-5.61976739367757	model 2 3
1	2.18181818181818	-6.59496559061454	model 2 3
1	2.18181818181818	-7.96024306632629	model 2 3
1	2.19191919191919	-2.51674582851603	model 2 3
1	2.19191919191919	-5.65585584213951	model 2 3
1	2.19191919191919	-6.63682772139684	model 2 3
1	2.19191919191919	-8.01018835235711	model 2 3
1	2.2020202020202	-2.53423107390679	model 2 3
1	2.2020202020202	-5.69173192452479	model 2 3
1	2.2020202020202	-6.67845094034291	model 2 3
1	2.2020202020202	-8.05985756248828	model 2 3
1	2.21212121212121	-2.55159006597025	model 2 3
1	2.21212121212121	-5.7273975846979	model 2 3
1	2.21212121212121	-6.71983743430029	model 2 3
1	2.21212121212121	-8.10925322374363	model 2 3
1	2.22222222222222	-2.56882395508441	model 2 3
1	2.22222222222222	-5.76285473995549	model 2 3
1	2.22222222222222	-6.76098936022771	model 2 3
1	2.22222222222222	-8.15837782860881	model 2 3
1	2.23232323232323	-2.58593387597575	model 2 3
1	2.23232323232323	-5.7981052815084	model 2 3
1	2.23232323232323	-6.80190884573735	model 2 3
1	2.23232323232323	-8.20723383565789	model 2 3
1	2.24242424242424	-2.60292094800189	model 2 3
1	2.24242424242424	-5.83315107495265	model 2 3
1	2.24242424242424	-6.84259798962476	model 2 3
1	2.24242424242424	-8.25582367016572	model 2 3
1	2.25252525252525	-2.61978627542792	model 2 3
1	2.25252525252525	-5.86799396073004	model 2 3
1	2.25252525252525	-6.88305886238695	model 2 3
1	2.25252525252525	-8.30414972470662	model 2 3
1	2.26262626262626	-2.63653094769644	model 2 3
1	2.26262626262626	-5.90263575457824	model 2 3
1	2.26262626262626	-6.9232935067288	model 2 3
1	2.26262626262626	-8.35221435973959	model 2 3
1	2.27272727272727	-2.65315603969171	model 2 3
1	2.27272727272727	-5.93707824797103	model 2 3
1	2.27272727272727	-6.96330393805832	model 2 3
1	2.27272727272727	-8.40001990418052	model 2 3
1	2.28282828282828	-2.66966261199789	model 2 3
1	2.28282828282828	-5.97132320854868	model 2 3
1	2.28282828282828	-7.0030921449708	model 2 3
1	2.28282828282828	-8.44756865596176	model 2 3
1	2.29292929292929	-2.68605171115158	model 2 3
1	2.29292929292929	-6.00537238053884	model 2 3
1	2.29292929292929	-7.04266008972235	model 2 3
1	2.29292929292929	-8.49486288257927	model 2 3
1	2.3030303030303	-2.7023243698888	model 2 3
1	2.3030303030303	-6.03922748516821	model 2 3
1	2.3030303030303	-7.08200970869302	model 2 3
1	2.3030303030303	-8.54190482162776	model 2 3
1	2.31313131313131	-2.71848160738659	model 2 3
1	2.31313131313131	-6.07289022106519	model 2 3
1	2.31313131313131	-7.12114291283975	model 2 3
1	2.31313131313131	-8.58869668132413	model 2 3
1	2.32323232323232	-2.73452442949931	model 2 3
1	2.32323232323232	-6.10636226465373	model 2 3
1	2.32323232323232	-7.16006158813949	model 2 3
1	2.32323232323232	-8.63524064101955	model 2 3
1	2.33333333333333	-2.75045382898989	model 2 3
1	2.33333333333333	-6.1396452705387	model 2 3
1	2.33333333333333	-7.19876759602271	model 2 3
1	2.33333333333333	-8.68153885170031	model 2 3
1	2.34343434343434	-2.76627078575598	model 2 3
1	2.34343434343434	-6.17274087188286	model 2 3
1	2.34343434343434	-7.23726277379751	model 2 3
1	2.34343434343434	-8.72759343647802	model 2 3
1	2.35353535353535	-2.78197626705131	model 2 3
1	2.35353535353535	-6.20565068077575	model 2 3
1	2.35353535353535	-7.27554893506464	model 2 3
1	2.35353535353535	-8.77340649106909	model 2 3
1	2.36363636363636	-2.79757122770231	model 2 3
1	2.36363636363636	-6.23837628859475	model 2 3
1	2.36363636363636	-7.31362787012364	model 2 3
1	2.36363636363636	-8.81898008426409	model 2 3
1	2.37373737373737	-2.81305661032004	model 2 3
1	2.37373737373737	-6.27091926635832	model 2 3
1	2.37373737373737	-7.35150134637028	model 2 3
1	2.37373737373737	-8.86431625838702	model 2 3
1	2.38383838383838	-2.82843334550774	model 2 3
1	2.38383838383838	-6.30328116507182	model 2 3
1	2.38383838383838	-7.38917110868559	model 2 3
1	2.38383838383838	-8.90941702974488	model 2 3
1	2.39393939393939	-2.84370235206385	model 2 3
1	2.39393939393939	-6.33546351606602	model 2 3
1	2.39393939393939	-7.4266388798167	model 2 3
1	2.39393939393939	-8.95428438906764	model 2 3
1	2.4040404040404	-2.8588645371809	model 2 3
1	2.4040404040404	-6.36746783132845	model 2 3
1	2.4040404040404	-7.46390636074955	model 2 3
1	2.4040404040404	-8.9989203019391	model 2 3
1	2.41414141414141	-2.87392079664011	model 2 3
1	2.41414141414141	-6.39929560382779	model 2 3
1	2.41414141414141	-7.50097523107395	model 2 3
1	2.41414141414141	-9.04332670921855	model 2 3
1	2.42424242424242	-2.88887201500198	model 2 3
1	2.42424242424242	-6.43094830783159	model 2 3
1	2.42424242424242	-7.53784714934084	model 2 3
1	2.42424242424242	-9.08750552745379	model 2 3
1	2.43434343434343	-2.90371906579296	model 2 3
1	2.43434343434343	-6.46242739921722	model 2 3
1	2.43434343434343	-7.5745237534123	model 2 3
1	2.43434343434343	-9.13145864928541	model 2 3
1	2.44444444444444	-2.91846281168813	model 2 3
1	2.44444444444444	-6.49373431577652	model 2 3
1	2.44444444444444	-7.61100666080414	model 2 3
1	2.44444444444444	-9.17518794384281	model 2 3
1	2.45454545454545	-2.9331041046903	model 2 3
1	2.45454545454545	-6.52487047751413	model 2 3
1	2.45454545454545	-7.64729746902158	model 2 3
1	2.45454545454545	-9.21869525713201	model 2 3
1	2.46464646464646	-2.94764378630521	model 2 3
1	2.46464646464646	-6.55583728693966	model 2 3
1	2.46464646464646	-7.68339775588792	model 2 3
1	2.46464646464646	-9.26198241241549	model 2 3
1	2.47474747474748	-2.96208268771335	model 2 3
1	2.47474747474748	-6.5866361293539	model 2 3
1	2.47474747474748	-7.71930907986657	model 2 3
1	2.47474747474748	-9.30505121058431	model 2 3
1	2.48484848484849	-2.97642162993815	model 2 3
1	2.48484848484849	-6.61726837312924	model 2 3
1	2.48484848484849	-7.75503298037646	model 2 3
1	2.48484848484849	-9.34790343052256	model 2 3
1	2.4949494949495	-2.99066142401083	model 2 3
1	2.4949494949495	-6.64773536998438	model 2 3
1	2.4949494949495	-7.79057097810111	model 2 3
1	2.4949494949495	-9.39054082946454	model 2 3
1	2.50505050505051	-3.00480287113185	model 2 3
1	2.50505050505051	-6.67803845525342	model 2 3
1	2.50505050505051	-7.82592457529141	model 2 3
1	2.50505050505051	-9.4329651433446	model 2 3
1	2.51515151515152	-3.01884676282919	model 2 3
1	2.51515151515152	-6.70817894814966	model 2 3
1	2.51515151515152	-7.86109525606231	model 2 3
1	2.51515151515152	-9.47517808714001	model 2 3
1	2.52525252525253	-3.03279388111341	model 2 3
1	2.52525252525253	-6.73815815202404	model 2 3
1	2.52525252525253	-7.89608448668361	model 2 3
1	2.52525252525253	-9.51718135520701	model 2 3
1	2.53535353535354	-3.04664499862963	model 2 3
1	2.53535353535354	-6.76797735461841	model 2 3
1	2.53535353535354	-7.9308937158649	model 2 3
1	2.53535353535354	-9.55897662160999	model 2 3
1	2.54545454545455	-3.06040087880645	model 2 3
1	2.54545454545455	-6.79763782831379	model 2 3
1	2.54545454545455	-7.96552437503483	model 2 3
1	2.54545454545455	-9.60056554044429	model 2 3
1	2.55555555555556	-3.07406227600203	model 2 3
1	2.55555555555556	-6.82714083037375	model 2 3
1	2.55555555555556	-7.99997787861491	model 2 3
1	2.55555555555556	-9.64194974615254	model 2 3
1	2.56565656565657	-3.08762993564711	model 2 3
1	2.56565656565657	-6.8564876031829	model 2 3
1	2.56565656565657	-8.03425562428783	model 2 3
1	2.56565656565657	-9.68313085383474	model 2 3
1	2.57575757575758	-3.10110459438544	model 2 3
1	2.57575757575758	-6.88567937448079	model 2 3
1	2.57575757575758	-8.06835899326058	model 2 3
1	2.57575757575758	-9.72411045955229	model 2 3
1	2.58585858585859	-3.11448698021125	model 2 3
1	2.58585858585859	-6.91471735759114	model 2 3
1	2.58585858585859	-8.10228935052236	model 2 3
1	2.58585858585859	-9.76489014062606	model 2 3
1	2.5959595959596	-3.12777781260418	model 2 3
1	2.5959595959596	-6.9436027516467	model 2 3
1	2.5959595959596	-8.13604804509749	model 2 3
1	2.5959595959596	-9.80547145592859	model 2 3
1	2.60606060606061	-3.14097780266156	model 2 3
1	2.60606060606061	-6.97233674180967	model 2 3
1	2.60606060606061	-8.16963641029345	model 2 3
1	2.60606060606061	-9.84585594617075	model 2 3
1	2.61616161616162	-3.15408765322807	model 2 3
1	2.61616161616162	-7.00092049948786	model 2 3
1	2.61616161616162	-8.20305576394405	model 2 3
1	2.61616161616162	-9.88604513418271	model 2 3
1	2.62626262626263	-3.167108059023	model 2 3
1	2.62626262626263	-7.02935518254675	model 2 3
1	2.62626262626263	-8.23630740864792	model 2 3
1	2.62626262626263	-9.92604052518957	model 2 3
1	2.63636363636364	-3.18003970676499	model 2 3
1	2.63636363636364	-7.0576419355174	model 2 3
1	2.63636363636364	-8.26939263200253	model 2 3
1	2.63636363636364	-9.96584360708171	model 2 3
1	2.64646464646465	-3.1928832752944	model 2 3
1	2.64646464646465	-7.08578188980042	model 2 3
1	2.64646464646465	-8.30231270683356	model 2 3
1	2.64646464646465	-10.0054558506799	model 2 3
1	2.65656565656566	-3.20563943569339	model 2 3
1	2.65656565656566	-7.11377616386609	model 2 3
1	2.65656565656566	-8.33506889142006	model 2 3
1	2.65656565656566	-10.0448787099956	model 2 3
1	2.66666666666667	-3.21830885140369	model 2 3
1	2.66666666666667	-7.1416258634506	model 2 3
1	2.66666666666667	-8.36766242971525	model 2 3
1	2.66666666666667	-10.0841136224858	model 2 3
1	2.67676767676768	-3.23089217834212	model 2 3
1	2.67676767676768	-7.16933208174865	model 2 3
1	2.67676767676768	-8.40009455156319	model 2 3
1	2.67676767676768	-10.1231620093035	model 2 3
1	2.68686868686869	-3.24339006501397	model 2 3
1	2.68686868686869	-7.19689589960241	model 2 3
1	2.68686868686869	-8.43236647291129	model 2 3
1	2.68686868686869	-10.1620252755437	model 2 3
1	2.6969696969697	-3.25580315262426	model 2 3
1	2.6969696969697	-7.2243183856869	model 2 3
1	2.6969696969697	-8.46447939601898	model 2 3
1	2.6969696969697	-10.2007048104839	model 2 3
1	2.70707070707071	-3.26813207518689	model 2 3
1	2.70707070707071	-7.25160059669196	model 2 3
1	2.70707070707071	-8.49643450966229	model 2 3
1	2.70707070707071	-10.2392019878208	model 2 3
1	2.71717171717172	-3.28037745963178	model 2 3
1	2.71717171717172	-7.27874357750077	model 2 3
1	2.71717171717172	-8.52823298933484	model 2 3
1	2.71717171717172	-10.2775181659025	model 2 3
1	2.72727272727273	-3.29253992590998	model 2 3
1	2.72727272727273	-7.30574836136512	model 2 3
1	2.72727272727273	-8.55987599744486	model 2 3
1	2.72727272727273	-10.3156546879565	model 2 3
1	2.73737373737374	-3.30462008709693	model 2 3
1	2.73737373737374	-7.33261597007737	model 2 3
1	2.73737373737374	-8.59136468350876	model 2 3
1	2.73737373737374	-10.3536128823127	model 2 3
1	2.74747474747475	-3.3166185494937	model 2 3
1	2.74747474747475	-7.35934741413933	model 2 3
1	2.74747474747475	-8.62270018434109	model 2 3
1	2.74747474747475	-10.3913940626235	model 2 3
1	2.75757575757576	-3.32853591272646	model 2 3
1	2.75757575757576	-7.38594369292794	model 2 3
1	2.75757575757576	-8.65388362424091	model 2 3
1	2.75757575757576	-10.4289995280791	model 2 3
1	2.76767676767677	-3.34037276984411	model 2 3
1	2.76767676767677	-7.41240579485804	model 2 3
1	2.76767676767677	-8.68491611517488	model 2 3
1	2.76767676767677	-10.4664305636185	model 2 3
1	2.77777777777778	-3.35212970741411	model 2 3
1	2.77777777777778	-7.43873469754203	model 2 3
1	2.77777777777778	-8.71579875695701	model 2 3
1	2.77777777777778	-10.503688440138	model 2 3
1	2.78787878787879	-3.36380730561657	model 2 3
1	2.78787878787879	-7.46493136794682	model 2 3
1	2.78787878787879	-8.74653263742502	model 2 3
1	2.78787878787879	-10.5407744146945	model 2 3
1	2.7979797979798	-3.37540613833669	model 2 3
1	2.7979797979798	-7.49099676254769	model 2 3
1	2.7979797979798	-8.77711883261362	model 2 3
1	2.7979797979798	-10.5776897307059	model 2 3
1	2.80808080808081	-3.38692677325547	model 2 3
1	2.80808080808081	-7.51693182747966	model 2 3
1	2.80808080808081	-8.80755840692472	model 2 3
1	2.80808080808081	-10.6144356181478	model 2 3
1	2.81818181818182	-3.39836977193884	model 2 3
1	2.81818181818182	-7.54273749868594	model 2 3
1	2.81818181818182	-8.83785241329441	model 2 3
1	2.81818181818182	-10.6510132937463	model 2 3
1	2.82828282828283	-3.40973568992513	model 2 3
1	2.82828282828283	-7.56841470206377	model 2 3
1	2.82828282828283	-8.86800189335709	model 2 3
1	2.82828282828283	-10.6874239611677	model 2 3
1	2.83838383838384	-3.4210250768111	model 2 3
1	2.83838383838384	-7.59396435360772	model 2 3
1	2.83838383838384	-8.89800787760667	model 2 3
1	2.83838383838384	-10.7236688112052	model 2 3
1	2.84848484848485	-3.43223847633629	model 2 3
1	2.84848484848485	-7.61938735955039	model 2 3
1	2.84848484848485	-8.92787138555479	model 2 3
1	2.84848484848485	-10.759749021961	model 2 3
1	2.85858585858586	-3.44337642646603	model 2 3
1	2.85858585858586	-7.64468461650062	model 2 3
1	2.85858585858586	-8.95759342588643	model 2 3
1	2.85858585858586	-10.7956657590266	model 2 3
1	2.86868686868687	-3.45443945947283	model 2 3
1	2.86868686868687	-7.66985701157929	model 2 3
1	2.86868686868687	-8.98717499661256	model 2 3
1	2.86868686868687	-10.8314201756591	model 2 3
1	2.87878787878788	-3.46542810201648	model 2 3
1	2.87878787878788	-7.69490542255273	model 2 3
1	2.87878787878788	-9.0166170852203	model 2 3
1	2.87878787878788	-10.8670134129549	model 2 3
1	2.88888888888889	-3.47634287522269	model 2 3
1	2.88888888888889	-7.71983071796374	model 2 3
1	2.88888888888889	-9.04592066882032	model 2 3
1	2.88888888888889	-10.9024466000195	model 2 3
1	2.8989898989899	-3.48718429476029	model 2 3
1	2.8989898989899	-7.74463375726041	model 2 3
1	2.8989898989899	-9.0750867142917	model 2 3
1	2.8989898989899	-10.9377208541355	model 2 3
1	2.90909090909091	-3.49795287091723	model 2 3
1	2.90909090909091	-7.76931539092265	model 2 3
1	2.90909090909091	-9.10411617842435	model 2 3
1	2.90909090909091	-10.9728372809267	model 2 3
1	2.91919191919192	-3.50864910867513	model 2 3
1	2.91919191919192	-7.7938764605865	model 2 3
1	2.91919191919192	-9.13301000805881	model 2 3
1	2.91919191919192	-11.00779697452	model 2 3
1	2.92929292929293	-3.51927350778265	model 2 3
1	2.92929292929293	-7.81831779916637	model 2 3
1	2.92929292929293	-9.16176914022378	model 2 3
1	2.92929292929293	-11.0426010177042	model 2 3
1	2.93939393939394	-3.52982656282748	model 2 3
1	2.93939393939394	-7.84264023097509	model 2 3
1	2.93939393939394	-9.19039450227121	model 2 3
1	2.93939393939394	-11.0772504820858	model 2 3
1	2.94949494949495	-3.5403087633072	model 2 3
1	2.94949494949495	-7.86684457184197	model 2 3
1	2.94949494949495	-9.21888701200908	model 2 3
1	2.94949494949495	-11.111746428243	model 2 3
1	2.95959595959596	-3.55072059369891	model 2 3
1	2.95959595959596	-7.89093162922882	model 2 3
1	2.95959595959596	-9.24724757783191	model 2 3
1	2.95959595959596	-11.1460899058762	model 2 3
1	2.96969696969697	-3.56106253352758	model 2 3
1	2.96969696969697	-7.91490220234395	model 2 3
