x	y	key	PANEL	group
2	-2.15888308335967	3 2	6	1
2.01010101010101	-2.1790088374384	3 2	6	1
2.02020202020202	-2.19898307827866	3 2	6	1
2.03030303030303	-2.21880731724388	3 2	6	1
2.04040404040404	-2.23848304319565	3 2	6	1
2.05050505050505	-2.25801172293813	3 2	6	1
2.06060606060606	-2.2773948016517	3 2	6	1
2.07070707070707	-2.29663370331584	3 2	6	1
2.08080808080808	-2.31572983112187	3 2	6	1
2.09090909090909	-2.33468456787558	3 2	6	1
2.1010101010101	-2.35349927639027	3 2	6	1
2.11111111111111	-2.37217529987022	3 2	6	1
2.12121212121212	-2.39071396228515	3 2	6	1
2.13131313131313	-2.40911656873573	3 2	6	1
2.14141414141414	-2.42738440581039	3 2	6	1
2.15151515151515	-2.44551874193386	3 2	6	1
2.16161616161616	-2.46352082770741	3 2	6	1
2.17171717171717	-2.48139189624127	3 2	6	1
2.18181818181818	-2.49913316347927	3 2	6	1
2.19191919191919	-2.51674582851603	3 2	6	1
2.2020202020202	-2.53423107390679	3 2	6	1
2.21212121212121	-2.55159006597025	3 2	6	1
2.22222222222222	-2.56882395508441	3 2	6	1
2.23232323232323	-2.58593387597575	3 2	6	1
2.24242424242424	-2.60292094800189	3 2	6	1
2.25252525252525	-2.61978627542792	3 2	6	1
2.26262626262626	-2.63653094769644	3 2	6	1
2.27272727272727	-2.65315603969171	3 2	6	1
2.28282828282828	-2.66966261199789	3 2	6	1
2.29292929292929	-2.68605171115158	3 2	6	1
2.3030303030303	-2.7023243698888	3 2	6	1
2.31313131313131	-2.71848160738659	3 2	6	1
2.32323232323232	-2.73452442949931	3 2	6	1
2.33333333333333	-2.75045382898989	3 2	6	1
2.34343434343434	-2.76627078575598	3 2	6	1
2.35353535353535	-2.78197626705131	3 2	6	1
2.36363636363636	-2.79757122770231	3 2	6	1
2.37373737373737	-2.81305661032004	3 2	6	1
2.38383838383838	-2.82843334550774	3 2	6	1
2.39393939393939	-2.84370235206385	3 2	6	1
2.4040404040404	-2.8588645371809	3 2	6	1
2.41414141414141	-2.87392079664011	3 2	6	1
2.42424242424242	-2.88887201500198	3 2	6	1
2.43434343434343	-2.90371906579296	3 2	6	1
2.44444444444444	-2.91846281168813	3 2	6	1
2.45454545454545	-2.9331041046903	3 2	6	1
2.46464646464646	-2.94764378630521	3 2	6	1
2.47474747474748	-2.96208268771335	3 2	6	1
2.48484848484849	-2.97642162993815	3 2	6	1
2.4949494949495	-2.99066142401083	3 2	6	1
2.50505050505051	-3.00480287113185	3 2	6	1
2.51515151515152	-3.01884676282919	3 2	6	1
2.52525252525253	-3.03279388111341	3 2	6	1
2.53535353535354	-3.04664499862963	3 2	6	1
2.54545454545455	-3.06040087880645	3 2	6	1
2.55555555555556	-3.07406227600203	3 2	6	1
2.56565656565657	-3.08762993564711	3 2	6	1
2.57575757575758	-3.10110459438544	3 2	6	1
2.58585858585859	-3.11448698021125	3 2	6	1
2.5959595959596	-3.12777781260418	3 2	6	1
2.60606060606061	-3.14097780266156	3 2	6	1
2.61616161616162	-3.15408765322807	3 2	6	1
2.62626262626263	-3.167108059023	3 2	6	1
2.63636363636364	-3.18003970676499	3 2	6	1
2.64646464646465	-3.1928832752944	3 2	6	1
2.65656565656566	-3.20563943569339	3 2	6	1
2.66666666666667	-3.21830885140369	3 2	6	1
2.67676767676768	-3.23089217834212	3 2	6	1
2.68686868686869	-3.24339006501397	3 2	6	1
2.6969696969697	-3.25580315262426	3 2	6	1
2.70707070707071	-3.26813207518689	3 2	6	1
2.71717171717172	-3.28037745963178	3 2	6	1
2.72727272727273	-3.29253992590998	3 2	6	1
2.73737373737374	-3.30462008709693	3 2	6	1
2.74747474747475	-3.3166185494937	3 2	6	1
2.75757575757576	-3.32853591272646	3 2	6	1
2.76767676767677	-3.34037276984411	3 2	6	1
2.77777777777778	-3.35212970741411	3 2	6	1
2.78787878787879	-3.36380730561657	3 2	6	1
2.7979797979798	-3.37540613833669	3 2	6	1
2.80808080808081	-3.38692677325547	3 2	6	1
2.81818181818182	-3.39836977193884	3 2	6	1
2.82828282828283	-3.40973568992513	3 2	6	1
2.83838383838384	-3.4210250768111	3 2	6	1
2.84848484848485	-3.43223847633629	3 2	6	1
2.85858585858586	-3.44337642646603	3 2	6	1
2.86868686868687	-3.45443945947283	3 2	6	1
2.87878787878788	-3.46542810201648	3 2	6	1
2.88888888888889	-3.47634287522269	3 2	6	1
2.8989898989899	-3.48718429476029	3 2	6	1
2.90909090909091	-3.49795287091723	3 2	6	1
2.91919191919192	-3.50864910867513	3 2	6	1
2.92929292929293	-3.51927350778265	3 2	6	1
2.93939393939394	-3.52982656282748	3 2	6	1
2.94949494949495	-3.5403087633072	3 2	6	1
2.95959595959596	-3.55072059369891	3 2	6	1
2.96969696969697	-3.56106253352758	3 2	6	1
2.97979797979798	-3.5713350574334	3 2	6	1
2.98989898989899	-3.58153863523783	3 2	6	1
3	-3.59167373200866	3 2	6	1
3	-3.59167373200866	3 2	6	1
3.12535045324406	-3.71320210510419	3 2	6	1
3.25070090648811	-3.82748584456796	3 2	6	1
3.37605135973217	-3.93507330727567	3 2	6	1
3.50140181297622	-4.03645285487599	3 2	6	1
3.62675226622028	-4.13206129873859	3 2	6	1
3.75210271946433	-4.22229090938331	3 2	6	1
3.87745317270839	-4.30749527360904	3 2	6	1
4.00280362595244	-4.38799421942089	3 2	6	1
4.1281540791965	-4.46407798131637	3 2	6	1
4.25350453244055	-4.53601074233723	3 2	6	1
4.37885498568461	-4.60403366154553	3 2	6	1
4.50420543892866	-4.66836747410355	3 2	6	1
4.62955589217272	-4.72921473437778	3 2	6	1
4.75490634541677	-4.78676175931132	3 2	6	1
4.88025679866083	-4.84118031887794	3 2	6	1
5.00560725190488	-4.89262911211673	3 2	6	1
5.13095770514894	-4.9412550605782	3 2	6	1
5.25630815839299	-4.98719444563266	3 2	6	1
5.38165861163705	-5.03057391172643	3 2	6	1
5.5070090648811	-5.07151135411051	3 2	6	1
5.63235951812516	-5.11011670664702	3 2	6	1
5.75770997136921	-5.14649264289338	3 2	6	1
5.88306042461327	-5.18073520167358	3 2	6	1
6.00841087785732	-5.21293434669127	3 2	6	1
6.13376133110138	-5.24317446835776	3 2	6	1
6.25911178434543	-5.27153483485067	3 2	6	1
6.38446223758949	-5.29808999844451	3 2	6	1
6.50981269083354	-5.32291016233248	3 2	6	1
6.6351631440776	-5.3460615124614	3 2	6	1
6.76051359732165	-5.36760651830935	3 2	6	1
6.88586405056571	-5.38760420603022	3 2	6	1
7.01121450380976	-5.40611040695653	3 2	6	1
7.13656495705382	-5.42317798408121	3 2	6	1
7.26191541029788	-5.43885703881904	3 2	6	1
7.38726586354193	-5.4531951000733	3 2	6	1
7.51261631678599	-5.4662372973941	3 2	6	1
7.63796677003004	-5.47802651980816	3 2	6	1
7.7633172232741	-5.48860356171977	3 2	6	1
7.88866767651815	-5.49800725712548	3 2	6	1
8.01401812976221	-5.50627460324827	3 2	6	1
8.13936858300626	-5.51344087457636	3 2	6	1
8.26471903625032	-5.51953972818691	3 2	6	1
8.39006948949437	-5.52460330114159	3 2	6	1
8.51541994273843	-5.52866230065978	3 2	6	1
8.64077039598248	-5.53174608770249	3 2	6	1
8.76612084922654	-5.53388275453667	3 2	6	1
8.89147130247059	-5.53509919679265	3 2	6	1
9.01682175571465	-5.53542118047736	3 2	6	1
9.1421722089587	-5.5348734043612	3 2	6	1
9.26752266220276	-5.53347955811666	3 2	6	1
9.39287311544681	-5.53126237655107	3 2	6	1
9.51822356869087	-5.52824369024433	3 2	6	1
9.64357402193492	-5.52444447287373	3 2	6	1
9.76892447517898	-5.51988488548265	3 2	6	1
9.89427492842303	-5.514584317927	3 2	6	1
10.0196253816671	-5.50856142771247	3 2	6	1
10.1449758349111	-5.50183417641741	3 2	6	1
10.2703262881552	-5.49441986387909	3 2	6	1
10.3956767413993	-5.48633516030626	3 2	6	1
10.5210271946433	-5.47759613646712	3 2	6	1
10.6463776478874	-5.46821829208942	3 2	6	1
10.7717281011314	-5.45821658259837	3 2	6	1
10.8970785543755	-5.44760544430768	3 2	6	1
11.0224290076195	-5.43639881816992	3 2	6	1
11.1477794608636	-5.42461017218389	3 2	6	1
11.2731299141076	-5.41225252254924	3 2	6	1
11.3984803673517	-5.39933845365137	3 2	6	1
11.5238308205958	-5.38588013695331	3 2	6	1
11.6491812738398	-5.37188934886573	3 2	6	1
11.7745317270839	-5.35737748766053	3 2	6	1
11.8998821803279	-5.34235558948881	3 2	6	1
12.025232633572	-5.32683434355967	3 2	6	1
12.150583086816	-5.31082410653185	3 2	6	1
12.2759335400601	-5.29433491616682	3 2	6	1
12.4012839933041	-5.27737650428835	3 2	6	1
12.5266344465482	-5.25995830909035	3 2	6	1
12.6519848997922	-5.24208948683187	3 2	6	1
12.7773353530363	-5.22377892295572	3 2	6	1
12.9026858062804	-5.20503524266421	3 2	6	1
13.0280362595244	-5.18586682098368	3 2	6	1
13.1533867127685	-5.16628179234717	3 2	6	1
13.2787371660125	-5.14628805972257	3 2	6	1
13.4040876192566	-5.12589330331196	3 2	6	1
13.5294380725006	-5.10510498884604	3 2	6	1
13.6547885257447	-5.08393037549614	3 2	6	1
13.7801389789887	-5.06237652342457	3 2	6	1
13.9054894322328	-5.04045030099329	3 2	6	1
14.0308398854769	-5.01815839164894	3 2	6	1
14.1561903387209	-4.99550730050182	3 2	6	1
14.281540791965	-4.97250336061474	3 2	6	1
14.406891245209	-4.94915273901716	3 2	6	1
14.5322416984531	-4.92546144245878	3 2	6	1
14.6575921516971	-4.90143532291607	3 2	6	1
14.7829426049412	-4.87708008286428	3 2	6	1
14.9082930581852	-4.85240128032695	3 2	6	1
15.0336435114293	-4.82740433371394	3 2	6	1
15.1589939646733	-4.80209452645864	3 2	6	1
15.2843444179174	-4.77647701146423	3 2	6	1
15.4096948711615	-4.75055681536833	3 2	6	1
15.4096948711615	-4.75055681536833	3 2	6	1
15.4560615896346	-4.75055681536833	3 2	6	1
15.5024283081077	-4.75055681536833	3 2	6	1
15.5487950265808	-4.75055681536833	3 2	6	1
15.5951617450539	-4.75055681536833	3 2	6	1
15.641528463527	-4.75055681536833	3 2	6	1
15.6878951820002	-4.75055681536833	3 2	6	1
15.7342619004733	-4.75055681536833	3 2	6	1
15.7806286189464	-4.75055681536833	3 2	6	1
15.8269953374195	-4.75055681536833	3 2	6	1
15.8733620558926	-4.75055681536833	3 2	6	1
15.9197287743657	-4.75055681536833	3 2	6	1
15.9660954928389	-4.75055681536833	3 2	6	1
16.012462211312	-4.75055681536833	3 2	6	1
16.0588289297851	-4.75055681536833	3 2	6	1
16.1051956482582	-4.75055681536833	3 2	6	1
16.1515623667313	-4.75055681536833	3 2	6	1
16.1979290852044	-4.75055681536833	3 2	6	1
16.2442958036776	-4.75055681536833	3 2	6	1
16.2906625221507	-4.75055681536833	3 2	6	1
16.3370292406238	-4.75055681536833	3 2	6	1
16.3833959590969	-4.75055681536833	3 2	6	1
16.42976267757	-4.75055681536833	3 2	6	1
