group	x	y	key
6	2	-7.48617875512712	model 2 9
6	2.07070707070707	-7.73745454443554	model 2 9
6	2.14141414141414	-7.97910544723424	model 2 9
6	2.21212121212121	-8.21175691682273	model 2 9
6	2.28282828282828	-8.43597535447943	model 2 9
6	2.35353535353535	-8.65227531704656	model 2 9
6	2.42424242424242	-8.86112565734743	model 2 9
6	2.4949494949495	-9.06295478160327	model 2 9
6	2.56565656565657	-9.25815517197185	model 2 9
6	2.63636363636364	-9.44708729412761	model 2 9
6	2.70707070707071	-9.63008298757642	model 2 9
6	2.77777777777778	-9.80744841875753	model 2 9
6	2.84848484848485	-9.97946666289422	model 2 9
6	2.91919191919192	-10.1463999692288	model 2 9
6	2.98989898989899	-10.3084917551212	model 2 9
6	3.06060606060606	-10.4659683670465	model 2 9
6	3.13131313131313	-10.619040640444	model 2 9
6	3.2020202020202	-10.7679052853747	model 2 9
6	3.27272727272727	-10.9127461208203	model 2 9
6	3.34343434343434	-11.0537351770408	model 2 9
6	3.41414141414141	-11.1910336825614	model 2 9
6	3.48484848484849	-11.3247929499817	model 2 9
6	3.55555555555556	-11.4551551728037	model 2 9
6	3.62626262626263	-11.5822541437942	model 2 9
6	3.6969696969697	-11.7062159039736	model 2 9
6	3.76767676767677	-11.8271593301203	model 2 9
6	3.83838383838384	-11.9451966676489	model 2 9
6	3.90909090909091	-12.0604340148475	model 2 9
6	3.97979797979798	-12.1729717637062	model 2 9
6	4.05050505050505	-12.2829050019239	model 2 9
6	4.12121212121212	-12.3903238801255	model 2 9
6	4.19191919191919	-12.4953139478409	model 2 9
6	4.26262626262626	-12.5979564613812	model 2 9
6	4.33333333333333	-12.6983286663867	model 2 9
6	4.4040404040404	-12.7965040575065	model 2 9
6	4.47474747474747	-12.8925526173958	model 2 9
6	4.54545454545455	-12.986541036976	model 2 9
6	4.61616161616162	-13.0785329186936	model 2 9
6	4.68686868686869	-13.1685889643295	model 2 9
6	4.75757575757576	-13.2567671487448	model 2 9
6	4.82828282828283	-13.3431228808103	model 2 9
6	4.8989898989899	-13.4277091526365	model 2 9
6	4.96969696969697	-13.5105766781103	model 2 9
6	5.04040404040404	-13.5917740216452	model 2 9
6	5.11111111111111	-13.6713477179632	model 2 9
6	5.18181818181818	-13.749342383647	model 2 9
6	5.25252525252525	-13.8258008211322	model 2 9
6	5.32323232323232	-13.9007641157473	model 2 9
6	5.39393939393939	-13.9742717263491	model 2 9
6	5.46464646464647	-14.0463615700574	model 2 9
6	5.53535353535354	-14.1170701015416	model 2 9
6	5.60606060606061	-14.186432387275	model 2 9
6	5.67676767676768	-14.2544821751363	model 2 9
6	5.74747474747475	-14.3212519597021	model 2 9
6	5.81818181818182	-14.3867730435474	model 2 9
6	5.88888888888889	-14.4510755948443	model 2 9
6	5.95959595959596	-14.5141887015223	model 2 9
6	6.03030303030303	-14.5761404222347	model 2 9
6	6.1010101010101	-14.6369578343544	model 2 9
6	6.17171717171717	-14.6966670792043	model 2 9
6	6.24242424242424	-14.755293404711	model 2 9
6	6.31313131313131	-14.8128612056569	model 2 9
6	6.38383838383838	-14.8693940616896	model 2 9
6	6.45454545454545	-14.9249147732391	model 2 9
6	6.52525252525253	-14.9794453954774	model 2 9
6	6.5959595959596	-15.033007270448	model 2 9
6	6.66666666666667	-15.0856210574828	model 2 9
6	6.73737373737374	-15.1373067620142	model 2 9
6	6.80808080808081	-15.1880837628833	model 2 9
6	6.87878787878788	-15.2379708382367	model 2 9
6	6.94949494949495	-15.2869861900998	model 2 9
6	7.02020202020202	-15.3351474677057	model 2 9
6	7.09090909090909	-15.3824717896556	model 2 9
6	7.16161616161616	-15.4289757649792	model 2 9
6	7.23232323232323	-15.4746755131609	model 2 9
6	7.3030303030303	-15.5195866831919	model 2 9
6	7.37373737373737	-15.5637244717036	model 2 9
6	7.44444444444445	-15.607103640237	model 2 9
6	7.51515151515152	-15.6497385316945	model 2 9
6	7.58585858585859	-15.691643086022	model 2 9
6	7.65656565656566	-15.7328308551639	model 2 9
6	7.72727272727273	-15.7733150173298	model 2 9
6	7.7979797979798	-15.8131083906117	model 2 9
6	7.86868686868687	-15.8522234459874	model 2 9
6	7.93939393939394	-15.8906723197412	model 2 9
6	8.01010101010101	-15.9284668253342	model 2 9
6	8.08080808080808	-15.9656184647536	model 2 9
6	8.15151515151515	-16.0021384393667	model 2 9
6	8.22222222222222	-16.0380376603071	model 2 9
6	8.29292929292929	-16.0733267584151	model 2 9
6	8.36363636363636	-16.1080160937574	model 2 9
6	8.43434343434343	-16.1421157647451	model 2 9
6	8.50505050505051	-16.1756356168712	model 2 9
6	8.57575757575757	-16.208585251087	model 2 9
6	8.64646464646465	-16.2409740318343	model 2 9
6	8.71717171717172	-16.2728110947496	model 2 9
6	8.78787878787879	-16.304105354059	model 2 9
6	8.85858585858586	-16.3348655096748	model 2 9
6	8.92929292929293	-16.3651000540113	model 2 9
6	9	-16.3948172785314	model 2 9
7	2	-12.9914165203505	result 2 13.5
7	2.11616161616162	-13.1740887738138	result 2 13.5
7	2.23232323232323	-13.3454444778567	result 2 13.5
7	2.34848484848485	-13.5066322869775	result 2 13.5
7	2.46464646464646	-13.6586343839339	result 2 13.5
7	2.58080808080808	-13.802297171208	result 2 13.5
7	2.6969696969697	-13.9383552000045	result 2 13.5
7	2.81313131313131	-14.0674500495907	result 2 13.5
7	2.92929292929293	-14.1901453840997	result 2 13.5
7	3.04545454545455	-14.3069390795095	result 2 13.5
7	3.16161616161616	-14.4182730793675	result 2 13.5
7	3.27777777777778	-14.5245414713421	result 2 13.5
7	3.39393939393939	-14.6260971566231	result 2 13.5
7	3.51010101010101	-14.7232573964889	result 2 13.5
7	3.62626262626263	-14.8163084555113	result 2 13.5
7	3.74242424242424	-14.9055095124004	result 2 13.5
7	3.85858585858586	-14.9910959728742	result 2 13.5
7	3.97474747474748	-15.0732822910246	result 2 13.5
